,dt,sstlat,tid,clat,clon,psmin,rp,dp,zp,exppr
818,0006-05-17 00:00:00,-10.5,1571780,-10.282847,65.792679,1009.570655256,216141.17647058822,468.1245674740485,8711.864406779661,1.0755294117647058
819,0006-05-18 00:00:00,-10.5,1572246,-13.373891,56.25,1007.2121560153,190258.82352941178,830.1730103806228,10067.796610169491,1.0755294117647058
820,0006-05-19 00:00:00,-10.5,1572726,8.890144,74.792694,,,,,
821,0006-05-19 00:00:00,-10.5,1572728,-15.812423,252.957249,1009.5838595051999,203200.0,809.3010380622837,9898.305084745763,1.0755294117647058
822,0006-05-20 00:00:00,-10.5,1573187,-18.64497,32.25,1003.9364400715999,216141.17647058822,1171.3494809688582,10406.77966101695,1.0755294117647058
823,0006-05-20 00:00:00,-10.5,1573243,11.788779,88.5,,,,,
824,0006-05-20 00:00:00,-10.5,1573244,8.511846,214.5,,,,,
825,0006-05-21 00:00:00,-10.5,1573678,13.159966,81.75,,,,,
826,0006-05-21 00:00:00,-10.5,1573680,15.118477,65.792647,,,,,
827,0006-05-21 00:00:00,-10.5,1573682,22.824186,300.542881,,,,,
828,0006-05-22 00:00:00,-10.5,1574123,-12.34283,215.25,1007.1769105507999,73270.58823529411,697.7162629757787,16000.0,1.0755294117647058
829,0006-05-23 00:00:00,-10.5,1574625,-11.820042,213.207347,1008.5015154657001,138494.11764705883,788.4290657439446,6000.0,1.0755294117647058
830,0006-05-23 00:00:00,-10.5,1574688,-7.520095,146.457271,1011.4951684726001,73270.58823529411,426.38062283737025,16000.0,1.0755294117647058
831,0006-05-29 00:00:00,-10.5,1577238,-10.124536,293.792734,1012.3116332835,138494.11764705883,509.86851211072667,6000.0,1.0755294117647058
832,0006-05-30 00:00:00,-10.0,1577728,-11.675248,201.75,1005.7458403329999,151435.29411764705,809.3010380622837,10067.796610169491,1.0755294117647058
833,0006-05-31 00:00:00,-10.0,1578237,10.103899,254.04269,,,,,
834,0006-06-01 00:00:00,-10.0,1578666,11.223888,339.0,,,,,
835,0006-06-01 00:00:00,-10.0,1578668,-14.355308,211.5,1014.1077545109999,98878.89273356402,530.7404844290659,6000.0,1.0755294117647058
836,0006-06-02 00:00:00,-10.0,1579110,-15.668462,161.25,1009.3522248231,224332.17993079586,871.916955017301,8881.35593220339,1.0755294117647058
837,0006-06-02 00:00:00,-10.0,1579168,-13.499915,179.792706,1011.5072820020999,138494.11764705883,767.5570934256054,6000.0,1.0755294117647058
838,0006-06-02 00:00:00,-10.0,1579221,-8.024427,228.207259,1011.6493202047001,293270.5882352941,252.1799307958478,16000.0,1.0755294117647058
839,0006-06-03 00:00:00,-10.0,1579701,-10.254791,77.457279,1011.8187691605,112094.11764705881,293.9238754325261,16000.0,1.0755294117647058
840,0006-06-03 00:00:00,-10.0,1579757,10.532055,169.5,,,,,
841,0006-06-04 00:00:00,-10.0,1580184,15.123897,149.25,,,,,
842,0006-06-05 00:00:00,-10.0,1580608,19.759319,153.0,,,,,
843,0006-06-05 00:00:00,-10.0,1580610,12.918695,274.5,,,,,
844,0006-06-06 00:00:00,-10.0,1581064,-7.261634,298.5,1009.5038155414,86211.76470588235,697.7162629757787,6000.0,1.0755294117647058
845,0006-06-06 00:00:00,-10.0,1581122,14.993641,268.292703,,,,,
846,0006-06-07 00:00:00,10.0,1581555,-17.015331,350.25,,,,,
847,0006-06-08 00:00:00,10.0,1581964,-11.042637,89.792707,,,,,
848,0006-06-09 00:00:00,10.5,1582379,9.611832,324.207254,1012.5488212051999,99670.58823529413,488.9965397923876,15491.525423728814,1.0755294117647058
849,0006-06-10 00:00:00,10.5,1582866,14.039569,341.25,1006.5995469272999,125552.94117647059,1129.6055363321798,6000.0,1.0755294117647058
850,0006-06-10 00:00:00,10.5,1582923,-8.996966,88.5,,,,,
851,0006-06-10 00:00:00,10.5,1582925,-9.033334,168.75,,,,,
852,0006-06-10 00:00:00,10.5,1582927,19.354409,224.042915,1013.0521175230001,107861.59169550173,551.612456747405,6000.0,1.0755294117647058
853,0006-06-11 00:00:00,10.5,1583388,-10.568517,321.0,,,,,
854,0006-06-11 00:00:00,10.5,1583390,-11.838844,329.25,,,,,
855,0006-06-11 00:00:00,10.5,1583391,-9.668168,82.5,,,,,
856,0006-06-12 00:00:00,10.5,1583808,-8.920924,138.75,,,,,
857,0006-06-13 00:00:00,10.5,1584239,9.942168,341.042687,1011.8350547264,73270.58823529411,635.1003460207614,8881.35593220339,1.0755294117647058
858,0006-06-13 00:00:00,10.5,1584305,9.003439,150.75,1010.2236296122,86729.41176470589,468.1245674740485,16000.0,1.0755294117647058
859,0006-06-14 00:00:00,11.0,1584787,-14.852874,158.042655,,,,,
860,0006-06-15 00:00:00,11.0,1585222,-14.299438,146.25,,,,,
861,0006-06-17 00:00:00,11.5,1586047,-11.910696,108.542735,,,,,
862,0006-06-18 00:00:00,11.5,1586456,-14.524198,104.792739,,,,,
863,0006-06-19 00:00:00,11.5,1586880,-6.136464,125.25,,,,,
864,0006-06-20 00:00:00,11.5,1587302,-17.050011,99.0,,,,,
865,0006-06-20 00:00:00,11.5,1587307,16.136859,70.70724,1009.5615515159001,267905.8823529412,746.6851211072664,8372.881355932204,1.0755294117647058
866,0006-06-20 00:00:00,11.5,1587366,-9.158531,238.5,,,,,
867,0006-06-21 00:00:00,11.5,1587810,10.674592,44.457359,1010.0113391288,151435.29411764705,488.9965397923876,6000.0,1.0755294117647058
868,0006-06-21 00:00:00,11.5,1587867,-16.969911,95.457309,,,,,
869,0006-06-22 00:00:00,12.0,1588297,-16.508231,64.29263,,,,,
870,0006-06-22 00:00:00,12.0,1588299,-13.25997,55.5,,,,,
871,0006-06-22 00:00:00,12.0,1588301,-7.28281,126.207316,,,,,
872,0006-06-23 00:00:00,12.0,1588736,-20.406554,45.0,,,,,
873,0006-06-23 00:00:00,12.0,1588738,-7.519228,131.25,,,,,
874,0006-06-24 00:00:00,11.5,1589194,-17.270848,53.25,,,,,
875,0006-06-24 00:00:00,11.5,1589196,-19.039133,62.792599,,,,,
876,0006-06-25 00:00:00,11.5,1589616,-7.642143,97.5,,,,,
877,0006-06-25 00:00:00,11.5,1589619,9.224143,126.75,1011.9983654452001,73270.58823529411,509.86851211072667,16000.0,1.0755294117647058
878,0006-06-28 00:00:00,12.0,1590889,18.225597,334.5,1007.2057579216,125035.29411764706,955.4048442906574,7355.932203389831,1.0755294117647058
879,0006-06-28 00:00:00,12.0,1590950,-29.665157,61.292442,,,,,
880,0006-06-28 00:00:00,12.0,1590952,-7.914659,253.5,,,,,
881,0006-06-28 00:00:00,12.0,1590953,18.304797,306.207435,1001.7476491267,306729.4117647059,955.4048442906574,10406.77966101695,1.0755294117647058
882,0006-06-29 00:00:00,11.5,1591436,-8.375896,123.0,,,,,
883,0006-06-29 00:00:00,11.5,1591438,22.708956,314.04299,999.0441437218001,104694.80968858131,1637.757785467128,8711.864406779661,1.0755294117647058
884,0006-07-01 00:00:00,11.5,1592337,-8.509328,29.457317,,,,,
885,0006-07-01 00:00:00,11.5,1592339,-9.762795,145.5,,,,,
886,0006-07-01 00:00:00,11.5,1592341,17.924888,297.542804,1006.1650252746,216141.17647058822,1150.477508650519,6000.0,1.0755294117647058
887,0006-07-02 00:00:00,12.0,1592821,-11.110177,22.5,,,,,
888,0006-07-03 00:00:00,11.5,1593259,-14.260419,15.75,,,,,
889,0006-07-03 00:00:00,11.5,1593261,-9.664076,113.25,,,,,
890,0006-07-04 00:00:00,11.5,1593716,-15.489052,10.70732,,,,,
891,0006-07-05 00:00:00,12.0,1594159,-8.543372,330.957269,,,,,
892,0006-07-05 00:00:00,12.0,1594160,-8.105145,16.707305,,,,,
893,0006-07-05 00:00:00,12.0,1594162,-9.491388,174.0,,,,,
894,0006-07-06 00:00:00,12.0,1594575,-12.000981,10.707309,,,,,
895,0006-07-06 00:00:00,12.0,1594577,-13.985444,50.042611,,,,,
896,0006-07-06 00:00:00,12.0,1594579,20.858717,186.957324,996.1305027049999,203200.0,2153.1349480968856,7186.440677966102,1.0755294117647058
897,0006-07-07 00:00:00,12.5,1595056,-17.004218,50.042566,,,,,
898,0006-07-08 00:00:00,12.0,1595478,-7.493182,92.457295,,,,,
899,0006-07-08 00:00:00,12.0,1595482,-8.641959,259.292698,,,,,
900,0006-07-08 00:00:00,12.0,1595485,20.040265,239.042568,1011.3959104733,293788.2352941177,830.1730103806228,7355.932203389831,1.2656470588235296
901,0006-07-09 00:00:00,12.0,1595972,-11.098216,99.542719,,,,,
902,0006-07-09 00:00:00,12.0,1595974,-10.037532,162.75,,,,,
903,0006-07-10 00:00:00,11.5,1596401,-12.539616,91.292709,,,,,
904,0006-07-10 00:00:00,11.5,1596403,-10.979424,77.25,,,,,
905,0006-07-10 00:00:00,11.5,1596405,8.978892,266.042704,1011.3793435944,73270.58823529411,509.86851211072667,7864.406779661017,1.0755294117647058
906,0006-07-11 00:00:00,12.0,1596897,-7.241183,328.707274,,,,,
907,0006-07-11 00:00:00,12.0,1596900,-13.378635,67.292663,,,,,
908,0006-07-11 00:00:00,12.0,1596902,-12.66965,83.457282,,,,,
909,0006-07-11 00:00:00,12.0,1596904,-10.624159,116.042739,,,,,
910,0006-07-12 00:00:00,12.0,1597310,-13.370981,77.042683,,,,,
911,0006-07-12 00:00:00,12.0,1597313,18.308028,116.25,1010.6787236731001,230148.09688581317,551.612456747405,6000.0,1.0755294117647058
912,0006-07-12 00:00:00,12.0,1597370,23.47205,208.292874,1011.0465790202,254447.05882352943,976.2768166089966,8711.864406779661,1.1696470588235293
913,0006-07-12 00:00:00,12.0,1597424,-10.153816,310.707346,,,,,
914,0006-07-13 00:00:00,12.0,1597837,-9.934572,331.707262,,,,,
915,0006-07-13 00:00:00,12.0,1597839,-13.223077,69.957256,,,,,
916,0006-07-13 00:00:00,12.0,1597841,25.188087,105.75,1000.2237496321,293270.5882352941,1317.453287197232,7016.949152542373,1.0755294117647058
917,0006-07-13 00:00:00,12.0,1597905,-9.362636,281.25,,,,,
918,0006-07-14 00:00:00,12.0,1598328,-9.440822,351.542699,,,,,
919,0006-07-15 00:00:00,12.5,1598758,-12.574587,318.0,,,,,
920,0006-07-15 00:00:00,12.5,1598759,15.699498,355.292695,1004.3290397034001,254447.05882352943,955.4048442906574,6000.0,1.0755294117647058
921,0006-07-15 00:00:00,12.5,1598822,-14.106242,53.042619,,,,,
922,0006-07-15 00:00:00,12.5,1598824,9.476682,308.25,1009.3341407585,150917.64705882352,593.3564013840831,6000.0,1.0755294117647058
923,0006-07-16 00:00:00,12.5,1599312,13.610136,6.957307,1009.8220442687999,306729.4117647059,614.2283737024222,6000.0,1.216705882352941
924,0006-07-16 00:00:00,12.5,1599368,-13.617405,311.792804,,,,,
925,0006-07-17 00:00:00,12.0,1599797,14.369153,17.042744,1004.3494531079,94128.7197231834,1150.477508650519,8542.372881355932,1.0755294117647058
926,0006-07-17 00:00:00,12.0,1599855,-13.772809,305.25,,,,,
927,0006-07-17 00:00:00,12.0,1599857,-9.455502,284.25,,,,,
928,0006-07-18 00:00:00,12.5,1600282,-9.656235,20.457314,,,,,
929,0006-07-18 00:00:00,12.5,1600283,-13.94654,298.292768,,,,,
930,0006-07-19 00:00:00,13.0,1600721,17.093748,333.542622,1007.0709692139,254964.70588235295,809.3010380622837,7864.406779661017,1.0755294117647058
931,0006-07-19 00:00:00,13.0,1600788,-9.741206,92.457296,,,,,
932,0006-07-19 00:00:00,13.0,1600790,9.065074,212.457324,1010.7640868415999,123969.55017301039,509.86851211072667,6000.0,1.0755294117647058
933,0006-07-19 00:00:00,13.0,1600850,-13.125808,291.207333,,,,,
934,0006-07-19 00:00:00,13.0,1600851,12.286113,285.75,1008.5372137425001,73270.58823529411,530.7404844290659,16000.0,1.0755294117647058
935,0006-07-20 00:00:00,12.5,1601315,-8.579179,102.75,,,,,
936,0006-07-20 00:00:00,12.5,1601317,-8.62591,196.707306,,,,,
937,0006-07-20 00:00:00,12.5,1601319,-12.206705,283.5,,,,,
938,0006-07-21 00:00:00,12.5,1601727,14.000916,319.292608,1008.9674770732,267388.23529411765,572.484429065744,15491.525423728814,1.216705882352941
939,0006-07-21 00:00:00,12.5,1601783,-8.249635,89.457293,,,,,
940,0006-07-21 00:00:00,12.5,1601786,15.488579,71.457246,1011.4873521023001,301979.23875432526,593.3564013840831,8711.864406779661,1.1696470588235293
941,0006-07-21 00:00:00,12.5,1601839,-10.345278,189.957304,,,,,
942,0006-07-21 00:00:00,12.5,1601841,-11.439822,273.207298,,,,,
943,0006-07-22 00:00:00,13.0,1602247,24.181841,2.792722,994.0818639358,267388.23529411765,2361.8546712802768,6000.0,1.1696470588235293
944,0006-07-22 00:00:00,13.0,1602304,26.783661,18.0,1006.0414868928,282704.4982698962,1233.9653979238753,7525.423728813559,1.0755294117647058
945,0006-07-22 00:00:00,13.0,1602365,-11.644954,80.792694,,,,,
946,0006-07-22 00:00:00,13.0,1602367,9.829933,200.792729,1009.107995512,189741.17647058825,635.1003460207614,8542.372881355932,1.0755294117647058
947,0006-07-22 00:00:00,13.0,1602424,-12.03494,309.957365,,,,,
948,0006-07-23 00:00:00,12.5,1602859,-13.92855,36.0,,,,,
949,0006-07-23 00:00:00,12.5,1602860,-8.243727,87.75,,,,,
950,0006-07-23 00:00:00,12.5,1602862,18.949261,129.542878,1009.1392299424999,99152.94117647059,955.4048442906574,11932.203389830509,1.0755294117647058
951,0006-07-24 00:00:00,13.0,1603340,-17.6687,36.207426,,,,,
952,0006-07-24 00:00:00,13.0,1603342,-8.647726,349.5,,,,,
953,0006-07-24 00:00:00,13.0,1603344,-10.148087,221.792761,,,,,
954,0006-07-24 00:00:00,13.0,1603346,15.187417,267.0,1008.1761557985999,215623.52941176473,593.3564013840831,7186.440677966102,1.0755294117647058
955,0006-07-25 00:00:00,13.0,1603827,-11.573225,285.542729,,,,,
956,0006-07-26 00:00:00,13.0,1604241,10.407226,7.707302,1010.8440736501001,86211.76470588235,676.8442906574396,7355.932203389831,1.0755294117647058
957,0006-07-26 00:00:00,13.0,1604298,-7.151182,237.542688,,,,,
958,0006-07-27 00:00:00,13.0,1604731,-8.182276,42.542744,,,,,
959,0006-07-27 00:00:00,13.0,1604733,-6.170432,19.5,,,,,
960,0006-07-27 00:00:00,13.0,1604735,-12.742162,272.04271,,,,,
961,0006-07-28 00:00:00,13.0,1605173,-8.999572,121.292736,,,,,
962,0006-07-28 00:00:00,13.0,1605175,-11.593549,238.707245,,,,,
963,0006-07-28 00:00:00,13.0,1605176,-8.373309,228.957257,,,,,
964,0006-07-29 00:00:00,13.0,1605601,-11.580326,191.042722,,,,,
965,0006-07-29 00:00:00,13.0,1605603,-13.558008,233.457213,,,,,
966,0006-07-29 00:00:00,13.0,1605604,14.04398,246.957244,1009.4683439058,112094.11764705881,655.9723183391004,6000.0,1.0755294117647058
967,0006-07-30 00:00:00,13.0,1606085,-9.916355,354.75,,,,,
968,0006-07-30 00:00:00,13.0,1606087,-10.682354,183.957298,,,,,
969,0006-07-30 00:00:00,13.0,1606088,-13.996812,227.25,,,,,
970,0006-07-31 00:00:00,13.0,1606495,-8.790504,1.292708,,,,,
971,0006-07-31 00:00:00,13.0,1606497,-10.490559,177.542704,,,,,
972,0006-07-31 00:00:00,13.0,1606499,-9.275729,283.707306,,,,,
973,0006-08-01 00:00:00,13.0,1606916,-9.893853,40.707343,,,,,
974,0006-08-01 00:00:00,13.0,1606918,-11.849789,279.207307,,,,,
975,0006-08-02 00:00:00,13.0,1607342,-10.877106,161.45727,,,,,
976,0006-08-02 00:00:00,13.0,1607344,-8.165781,171.75,,,,,
977,0006-08-02 00:00:00,13.0,1607346,-9.16986,249.957275,,,,,
978,0006-08-03 00:00:00,13.5,1607810,11.748296,123.75,1010.2957512800999,73270.58823529411,468.1245674740485,16000.0,1.0755294117647058
979,0006-08-03 00:00:00,13.5,1607867,-11.606218,153.207253,,,,,
980,0006-08-03 00:00:00,13.5,1607869,-9.939624,164.792691,,,,,
981,0006-08-03 00:00:00,13.5,1607871,20.98522,267.75,1010.7988826984,190258.82352941178,788.4290657439446,8033.8983050847455,1.0755294117647058
982,0006-08-04 00:00:00,13.5,1608366,-11.133728,340.5,,,,,
983,0006-08-04 00:00:00,13.5,1608368,-9.570544,57.957259,,,,,
984,0006-08-04 00:00:00,13.5,1608370,-8.133867,50.457261,,,,,
985,0006-08-04 00:00:00,13.5,1608372,-12.516174,144.75,,,,,
986,0006-08-04 00:00:00,13.5,1608374,-10.235527,157.707268,,,,,
987,0006-08-04 00:00:00,13.5,1608376,-8.741959,263.792702,,,,,
988,0006-08-05 00:00:00,13.5,1608820,-25.802765,13.707385,,,,,
989,0006-08-05 00:00:00,13.5,1608822,-6.740835,87.0,,,,,
990,0006-08-06 00:00:00,13.5,1609267,-9.596041,169.707283,,,,,
991,0006-08-06 00:00:00,13.5,1609269,-9.731724,176.45729,,,,,
992,0006-08-07 00:00:00,13.5,1609734,-9.46692,172.707286,,,,,
993,0006-08-08 00:00:00,13.5,1610174,-6.788101,47.25,,,,,
994,0006-08-09 00:00:00,13.5,1610633,-10.184703,40.5,,,,,
995,0006-08-09 00:00:00,13.5,1610635,-9.664076,113.25,,,,,
996,0006-08-09 00:00:00,13.5,1610637,-8.80111,127.5,,,,,
997,0006-08-10 00:00:00,13.5,1611066,-11.746103,35.042764,,,,,
998,0006-08-10 00:00:00,13.5,1611068,-10.820833,324.0,,,,,
999,0006-08-10 00:00:00,13.5,1611070,-11.519317,106.5,,,,,
1000,0006-08-10 00:00:00,13.5,1611071,-9.793981,119.792739,,,,,
1001,0006-08-10 00:00:00,13.5,1611072,12.813461,56.792644,1008.2131443025,86211.76470588235,635.1003460207614,6000.0,1.0755294117647058
1002,0006-08-10 00:00:00,13.5,1611130,27.728285,177.542688,1013.1756328728001,125035.29411764706,614.2283737024222,8542.372881355932,1.0755294117647058
1003,0006-08-11 00:00:00,13.5,1611616,14.15424,41.25,1005.0245606193,112094.11764705881,976.2768166089966,6338.983050847458,1.0755294117647058
1004,0006-08-11 00:00:00,13.5,1611674,-13.524641,99.542725,,,,,
1005,0006-08-11 00:00:00,13.5,1611676,17.012144,123.0,1009.9476193861999,293270.5882352941,252.1799307958478,11932.203389830509,1.0755294117647058
1006,0006-08-12 00:00:00,13.5,1612155,-12.319294,24.542748,,,,,
1007,0006-08-12 00:00:00,13.5,1612157,-5.146728,38.25,,,,,
1008,0006-08-12 00:00:00,13.5,1612158,-7.017117,51.0,,,,,
1009,0006-08-12 00:00:00,13.5,1612159,10.413121,157.5,1012.7960560929,73270.58823529411,426.38062283737025,16000.0,1.1244705882352943
1010,0006-08-12 00:00:00,13.5,1612216,-6.986192,235.5,,,,,
1011,0006-08-13 00:00:00,13.5,1612641,-11.004277,48.957231,,,,,
1012,0006-08-14 00:00:00,13.5,1613077,-8.182059,319.5,,,,,
1013,0006-08-14 00:00:00,13.5,1613078,-8.446205,332.042684,,,,,
1014,0006-08-14 00:00:00,13.5,1613080,18.107539,353.792686,1009.0238459257,293270.5882352941,572.484429065744,8203.389830508475,1.1225882352941177
1015,0006-08-14 00:00:00,13.5,1613135,-9.249664,215.042743,,,,,
1016,0006-08-14 00:00:00,13.5,1613136,-11.572298,281.25,,,,,
1017,0006-08-15 00:00:00,13.0,1613570,-9.267344,311.042751,,,,,
1018,0006-08-16 00:00:00,13.5,1614008,9.757292,18.75,1011.8081362762,86211.76470588235,335.66782006920425,6000.0,1.6872941176470588
1019,0006-08-16 00:00:00,13.5,1614066,19.546953,13.292758,1009.2892078609001,306729.4117647059,871.916955017301,14644.067796610168,1.0755294117647058
1020,0006-08-16 00:00:00,13.5,1614118,-9.185646,150.75,,,,,
1021,0006-08-16 00:00:00,13.5,1614119,-6.206433,180.957293,,,,,
1022,0006-08-16 00:00:00,13.5,1614121,10.178186,295.5,1003.6036503194,73270.58823529411,913.6608996539792,16000.0,1.0755294117647058
1023,0006-08-17 00:00:00,13.5,1614619,-8.062718,216.207321,,,,,
1024,0006-08-17 00:00:00,13.5,1614621,-8.009408,174.75,,,,,
1025,0006-08-17 00:00:00,13.5,1614623,12.942379,293.25,1002.8053192259,86729.41176470589,1108.7335640138408,10576.271186440677,1.0755294117647058
1026,0006-08-18 00:00:00,13.5,1615124,-10.880282,133.292773,,,,,
1027,0006-08-18 00:00:00,13.5,1615126,-10.468329,207.75,,,,,
1028,0006-08-18 00:00:00,13.5,1615128,-10.457477,167.457279,,,,,
1029,0006-08-18 00:00:00,13.5,1615130,-6.964298,295.5,,,,,
1030,0006-08-18 00:00:00,13.5,1615132,16.534716,287.042755,1006.5631862563,242297.5778546713,913.6608996539792,9898.305084745763,1.0755294117647058
1031,0006-08-18 00:00:00,13.5,1615191,17.50563,298.292802,1005.7183344779,117635.98615916954,1171.3494809688582,10406.77966101695,1.0755294117647058
1032,0006-08-19 00:00:00,13.5,1615689,-10.254791,12.542721,,,,,
1033,0006-08-19 00:00:00,13.5,1615691,-10.963311,126.207345,,,,,
1034,0006-08-19 00:00:00,13.5,1615692,-11.613159,198.207319,,,,,
1035,0006-08-19 00:00:00,13.5,1615693,-11.191722,304.5,,,,,
1036,0006-08-19 00:00:00,13.5,1615695,-10.265137,286.707312,,,,,
1037,0006-08-20 00:00:00,13.5,1616117,-12.598067,189.0,,,,,
1038,0006-08-20 00:00:00,13.5,1616119,-11.863522,300.542756,,,,,
1039,0006-08-20 00:00:00,13.5,1616121,15.845722,276.957311,1009.4140318228,215623.52941176473,593.3564013840831,6000.0,1.0755294117647058
1040,0006-08-21 00:00:00,13.5,1616613,15.537639,271.5,1010.3866005891,74853.97923875433,572.484429065744,10067.796610169491,1.0755294117647058
1041,0006-08-22 00:00:00,13.5,1617124,-8.90842,327.75,,,,,
1042,0006-08-22 00:00:00,13.5,1617126,-7.32438,155.457278,,,,,
1043,0006-08-23 00:00:00,13.0,1617570,-24.207293,0.0,,,,,
1044,0006-08-23 00:00:00,13.0,1617572,-9.1193,320.25,,,,,
1045,0006-08-23 00:00:00,13.0,1617574,-10.050294,333.0,,,,,
1046,0006-08-24 00:00:00,13.0,1618010,20.057472,240.75,1002.9398087662,265530.7958477509,1192.2214532871972,10576.271186440677,1.0755294117647058
1047,0006-08-25 00:00:00,13.5,1618523,14.339216,129.0,1005.4049113445,254964.70588235295,1129.6055363321798,11254.237288135593,1.0755294117647058
1048,0006-08-26 00:00:00,13.5,1619009,25.622772,258.957222,1001.6808231752001,177317.64705882352,1470.7820069204151,7186.440677966102,1.0755294117647058
1049,0006-08-27 00:00:00,13.5,1619503,10.875963,15.0,1011.3824165823,125552.94117647059,488.9965397923876,10745.762711864407,1.0755294117647058
1050,0006-08-27 00:00:00,13.5,1619560,18.011069,291.75,1006.2092907209001,306729.4117647059,997.1487889273357,9728.813559322034,1.3108235294117647
1051,0006-08-28 00:00:00,13.5,1620053,-10.700072,18.207315,,,,,
1052,0006-08-28 00:00:00,13.5,1620055,-6.721943,264.75,,,,,
1053,0006-08-29 00:00:00,13.5,1620465,-6.501621,317.45727,,,,,
1054,0006-08-29 00:00:00,13.5,1620467,-6.363447,256.5,,,,,
1055,0006-08-29 00:00:00,13.5,1620469,16.806569,305.042822,1006.3087513063999,252589.61937716266,871.916955017301,7525.423728813559,1.1244705882352943
1056,0006-08-30 00:00:00,13.5,1620945,-6.205311,117.0,,,,,
1057,0006-08-30 00:00:00,13.5,1620946,-6.089248,248.457284,,,,,
1058,0006-08-30 00:00:00,13.5,1620948,16.658785,282.542742,1010.3974086367,228564.70588235295,551.612456747405,6000.0,1.0755294117647058
1059,0006-08-30 00:00:00,13.5,1621004,16.362975,296.792785,1009.5556211277,242023.5294117647,767.5570934256054,8542.372881355932,1.0755294117647058
1060,0006-08-31 00:00:00,13.5,1621468,-8.831339,332.25,,,,,
1061,0006-08-31 00:00:00,13.5,1621470,18.381105,168.207253,1010.8396862604001,228564.70588235295,572.484429065744,10915.254237288136,1.0755294117647058
1062,0006-08-31 00:00:00,13.5,1621526,-6.909068,239.04269,,,,,
1063,0006-09-01 00:00:00,13.5,1621943,17.226821,143.042577,1001.9669459334999,189741.17647058825,1637.757785467128,9728.813559322034,1.1225882352941177
1064,0006-09-01 00:00:00,13.5,1622001,-7.580624,229.292678,,,,,
1065,0006-09-02 00:00:00,13.0,1622443,-10.507382,319.5,,,,,
1066,0006-09-02 00:00:00,13.0,1622445,19.638588,12.0,1009.3505237273,280847.05882352946,509.86851211072667,9389.830508474577,1.0755294117647058
1067,0006-09-02 00:00:00,13.0,1622502,20.404643,265.707276,1009.8772903625,242023.5294117647,788.4290657439446,11084.745762711864,1.0755294117647058
1068,0006-09-03 00:00:00,13.0,1622999,-8.437421,3.957296,,,,,
1069,0006-09-03 00:00:00,13.0,1623001,-7.890144,11.25,,,,,
1070,0006-09-04 00:00:00,13.5,1623415,-9.520373,3.957297,,,,,
1071,0006-09-04 00:00:00,13.5,1623416,-9.266838,153.957268,,,,,
1072,0006-09-05 00:00:00,13.5,1623852,-10.677949,355.707288,,,,,
1073,0006-09-05 00:00:00,13.5,1623854,-13.178877,192.75,,,,,
1074,0006-09-05 00:00:00,13.5,1623856,-5.221399,174.0,,,,,
1075,0006-09-06 00:00:00,13.5,1624288,24.571783,246.75,1011.8688748667,254964.70588235295,788.4290657439446,11084.745762711864,1.0755294117647058
1076,0006-09-07 00:00:00,13.5,1624757,-6.441776,107.457301,,,,,
1077,0006-09-07 00:00:00,13.5,1624759,-7.404448,189.207298,,,,,
1078,0006-09-08 00:00:00,13.5,1625175,16.84012,336.957223,1003.6752418194,137976.4705882353,1296.5813148788927,11932.203389830509,1.0755294117647058
1079,0006-09-08 00:00:00,13.5,1625231,-8.829819,101.25,,,,,
1080,0006-09-08 00:00:00,13.5,1625233,-6.672856,126.207312,,,,,
1081,0006-09-08 00:00:00,13.5,1625235,16.11739,250.5,1010.1194149899,293270.5882352941,572.484429065744,16000.0,1.263764705882353
1082,0006-09-09 00:00:00,13.0,1625699,-7.661216,42.207325,,,,,
1083,0006-09-10 00:00:00,13.0,1626138,18.961214,56.042567,1007.2829769151,306729.4117647059,892.7889273356401,8542.372881355932,1.0755294117647058
1084,0006-09-11 00:00:00,13.0,1626629,-9.910518,38.25,,,,,
1085,0006-09-11 00:00:00,13.0,1626630,18.129467,12.542749,1006.9156955255,280329.4117647059,892.7889273356401,6000.0,1.0755294117647058
1086,0006-09-11 00:00:00,13.0,1626685,-8.830825,64.707271,,,,,
1087,0006-09-11 00:00:00,13.0,1626687,21.079832,240.957153,1012.7496183707001,189741.17647058825,593.3564013840831,9898.305084745763,1.0755294117647058
1088,0006-09-12 00:00:00,13.0,1627168,19.464841,63.542598,1010.1427161054,306729.4117647059,871.916955017301,8881.35593220339,1.0755294117647058
1089,0006-09-12 00:00:00,13.0,1627226,-7.375806,190.5,,,,,
1090,0006-09-13 00:00:00,13.0,1627656,-4.995967,336.207286,,,,,
1091,0006-09-13 00:00:00,13.0,1627658,22.709811,349.707241,998.8968138004999,306729.4117647059,1874.5743944636679,8033.8983050847455,1.0755294117647058
1092,0006-09-13 00:00:00,13.0,1627716,-29.090666,83.457241,,,,,
1093,0006-09-13 00:00:00,13.0,1627717,-8.411072,159.0,,,,,
1094,0006-09-14 00:00:00,13.0,1628156,-8.219384,327.207267,,,,,
1095,0006-09-14 00:00:00,13.0,1628158,-6.164602,353.25,,,,,
1096,0006-09-14 00:00:00,13.0,1628160,-7.357484,78.75,,,,,
1097,0006-09-14 00:00:00,13.0,1628162,10.712443,288.0,1010.8959504173,73270.58823529411,314.79584775086516,6000.0,1.8755294117647057
1098,0006-09-15 00:00:00,13.0,1628642,-12.008515,318.957219,,,,,
