,dt,sstlat,sstval,tid,clat,clon,psamb,dp [hPa],rmw_target,rmw_final,rp
111,0005-07-28 00:00:00,13.0,307.7,1654304,15.484838,4.998511062239586,101762.12609722395,746.6851211072664,,,98878.89273356402
112,0005-07-29 00:00:00,13.0,307.73,1655186,7.312071,348.5333751750438,101725.97458483012,934.5328719723184,,,229082.35294117648
113,0005-08-05 00:00:00,12.5,307.72,1666729,10.093729,188.01201958439447,101740.49243801388,697.7162629757787,,,73270.58823529411
114,0005-08-07 00:00:00,13.0,307.75,1668455,11.190857,112.43933166014408,101871.73543130742,997.1487889273357,,,138494.11764705883
115,0005-08-08 00:00:00,13.0,307.75,1674300,9.065074,348.641853741089,101771.50737270198,572.484429065744,,,86211.76470588235
116,0005-08-10 00:00:00,12.5,307.79,1678659,21.952236,356.13191201832797,101764.38733600962,725.8131487889273,,,293270.5882352941
117,0005-08-11 00:00:00,13.0,307.83,1679549,24.003172,4.370164667112795,102022.81041194132,830.1730103806228,,,73270.58823529411
118,0005-08-17 00:00:00,12.5,307.83,1697695,19.430189,290.3278144420936,101676.35516368155,2793.7439446366784,,,73270.58823529411
119,0005-08-18 00:00:00,12.5,307.86,1698659,17.171409,237.37625399859658,101613.03577670845,788.4290657439446,,,86729.41176470589
120,0005-08-21 00:00:00,12.0,307.89,1709485,19.810292,17.971480264053554,101793.74896962792,635.1003460207614,,,86211.76470588235
121,0005-08-27 00:00:00,13.5,307.89,1716048,10.712443,18.030776087895134,101737.4562268353,1129.6055363321798,,,80395.84775086505
122,0005-08-29 00:00:00,13.0,307.86,1726627,13.523903,235.18962629263225,101542.87097829352,488.9965397923876,,,150643.59861591694
123,0005-08-31 00:00:00,12.5,307.78,1730504,23.035635,250.93464544533546,102213.56788405802,746.6851211072664,,,195283.04498269898
124,0005-09-02 00:00:00,12.0,307.73,1733179,12.494052,316.8504463060365,101712.62877152117,572.484429065744,,,254447.05882352943
125,0005-09-03 00:00:00,11.5,307.71,1735111,10.812962,48.09190870149238,101510.87165119441,655.9723183391004,,,216141.17647058822
126,0005-09-04 00:00:00,12.0,307.73,1736087,14.715937,325.17857163347037,101505.36398249175,614.2283737024222,,,306729.4117647059
127,0005-09-06 00:00:00,12.0,307.73,1738024,21.673632,164.54510921979372,101930.94232412067,614.2283737024222,,,293270.5882352941
128,0005-09-13 00:00:00,12.5,307.89,1750148,16.797076,195.5410371938452,101449.22035500589,468.1245674740485,,,74853.97923875433
129,0005-09-15 00:00:00,12.5,307.9,1757020,11.064872,325.8928659793997,101725.34126629586,635.1003460207614,,,204265.7439446367
130,0005-09-16 00:00:00,12.0,307.9,1760280,24.111801,338.0113089830048,102300.0811858315,955.4048442906574,,,298812.4567474048
131,0005-09-18 00:00:00,12.0,307.94,1764810,11.245133,339.5301399420378,101524.77272759512,976.2768166089966,,,306729.4117647059
132,0005-09-19 00:00:00,11.5,307.95,1766548,17.081927,100.71660087451818,101615.46821305616,913.6608996539792,,,228564.70588235295
133,0005-09-20 00:00:00,12.0,307.89,1769725,11.142127,261.5347065547148,101581.37280506773,809.3010380622837,,,112611.76470588236
134,0005-09-21 00:00:00,12.0,307.87,1770700,17.998557,150.6022831943559,101515.64741134227,468.1245674740485,,,306729.4117647059
135,0005-09-23 00:00:00,12.0,307.91,1772655,8.63708,178.04860333684616,101542.17623975367,809.3010380622837,,,209807.6124567474
136,0005-09-25 00:00:00,11.5,307.96,1774481,15.530399,259.14758003252786,101587.14129394875,1087.8615916955016,,,125035.29411764706
137,0005-09-26 00:00:00,11.5,307.98,1775417,27.44496,328.21394072297824,101487.35289457334,468.1245674740485,,,176525.95155709342
138,0005-09-27 00:00:00,12.0,307.98,1776497,18.838035,275.2749083008342,101692.7167168075,809.3010380622837,,,216141.17647058822
139,0005-09-28 00:00:00,11.5,307.97,1778115,4.749142,301.97306809316143,101561.7759069432,830.1730103806228,,,203200.0
140,0005-09-29 00:00:00,12.0,307.99,1779045,14.969327,175.23366667169572,101746.74868140015,551.612456747405,,,73270.58823529411
141,0005-09-30 00:00:00,12.0,307.97,1779926,17.73699,108.51448517403522,101622.26051711211,635.1003460207614,,,151435.29411764705
142,0005-10-02 00:00:00,12.0,307.96,1781872,19.382497,40.132280359084,101843.52068713614,572.484429065744,,,138494.11764705883
143,0005-10-03 00:00:00,12.0,307.96,1782863,14.024223,147.62794969410416,101702.98416966888,572.484429065744,,,73270.58823529411
144,0005-10-04 00:00:00,12.0,307.97,1783737,16.949075,52.40241140153326,101673.42015733432,551.612456747405,,,306729.4117647059
145,0005-10-06 00:00:00,12.0,307.95,1787323,29.806982,67.67093253694743,102732.1486877059,551.612456747405,,,242023.5294117647
146,0005-10-09 00:00:00,12.0,307.96,1793108,21.273058,3.6498234009030437,101892.76450479498,788.4290657439446,,,99670.58823529413
147,0005-10-10 00:00:00,12.0,307.94,1794601,21.273058,3.6498234009030437,101586.32934213124,1338.325259515571,,,189741.17647058825
148,0005-10-11 00:00:00,12.0,307.94,1795518,7.572066,125.11785340740668,101711.10337900497,1596.01384083045,,,189741.17647058825
149,0005-10-14 00:00:00,11.5,307.88,1798635,10.18379,220.57609041476059,101556.29727509116,530.7404844290659,,,112611.76470588236
150,0005-10-15 00:00:00,11.5,307.84,1799626,17.955603,352.8687657446137,101714.12858059927,551.612456747405,,,176800.00000000003
151,0005-10-22 00:00:00,11.5,307.83,1806650,29.041616,210.63710921013532,102489.60027676851,614.2283737024222,,,293788.2352941177
152,0005-10-23 00:00:00,11.5,307.82,1807542,10.407226,20.812956847113142,101696.85312640741,851.0449826989619,,,285079.58477508655
153,0005-10-24 00:00:00,11.5,307.79,1808430,10.407226,20.812956847113142,101566.47084941126,830.1730103806228,,,112094.11764705881
154,0005-10-26 00:00:00,11.5,307.77,1810428,6.690405,65.23689090769672,101480.0577026227,976.2768166089966,,,272930.1038062284
155,0005-10-28 00:00:00,11.5,307.75,1814563,20.038096,244.6951650717285,101816.39120444295,871.916955017301,,,241505.8823529412
156,0005-11-01 00:00:00,11.0,307.67,1828984,14.009098,192.31993804683785,101520.70124876837,955.4048442906574,,,252589.61937716266
157,0005-11-04 00:00:00,11.0,307.56,1831334,19.676354,272.02175360413,102084.8609280818,593.3564013840831,,,150917.64705882352
158,0005-11-05 00:00:00,10.5,307.55,1832210,11.900277,41.14622135738157,101725.1890943072,1470.7820069204151,,,176800.00000000003
159,0005-11-06 00:00:00,10.5,307.56,1851367,14.527296,309.3428389673131,101658.62953460649,551.612456747405,,,86729.41176470589
160,0005-11-07 00:00:00,10.5,307.53,1852353,18.149915,64.59478062701905,101968.15256594913,1129.6055363321798,,,86729.41176470589
161,0005-11-09 00:00:00,10.5,307.47,1854159,15.646192,257.3837644438434,101691.1067617521,1449.9100346020762,,,254964.70588235295
162,0005-11-11 00:00:00,10.5,307.42,1855879,10.499579,145.54799180563472,101665.12065107469,851.0449826989619,,,177317.64705882352
163,0005-11-13 00:00:00,10.5,307.38,1857571,21.153108,109.62871803930017,102198.69701469319,572.484429065744,,,242023.5294117647
164,0005-11-15 00:00:00,10.5,307.37,1859346,11.894599,149.39558879976903,101591.1269804771,1108.7335640138408,,,212182.6989619377
165,0005-11-16 00:00:00,10.5,307.37,1862364,14.823503,259.8651869631104,101488.93708015078,1470.7820069204151,,,138494.11764705883
166,0005-11-17 00:00:00,10.5,307.35,1863244,15.614292,321.96483811347616,101712.79088744064,767.5570934256054,,,306729.4117647059
167,0005-11-18 00:00:00,10.5,307.35,1864523,9.377099,302.3492226714735,101532.79900686682,934.5328719723184,,,229082.35294117648
168,0005-11-19 00:00:00,10.5,307.29,1867508,13.87168,75.0752128876499,101603.65760459262,955.4048442906574,,,163858.82352941178
169,0005-11-22 00:00:00,-9.0,307.23,1883388,-17.553019,174.46994272025776,101745.26553425181,509.86851211072667,,,173359.169550173
170,0005-11-24 00:00:00,-9.0,307.22,1887518,-27.388115,163.730818597096,102376.86580838377,426.38062283737025,,,267388.23529411765
171,0005-11-25 00:00:00,-9.5,307.25,1888512,-16.124801,302.86461501703917,101966.81874340565,788.4290657439446,,,254447.05882352943
172,0005-11-26 00:00:00,-9.5,307.23,1889396,-16.565002,203.36803279105052,101893.15205958499,2236.622837370242,,,80395.84775086505
173,0005-11-27 00:00:00,-9.5,307.21,1894972,-15.599036,252.96550688661372,101755.09617887843,788.4290657439446,,,242023.5294117647
174,0005-11-28 00:00:00,-9.5,307.23,1896614,-13.627695,322.98518492781164,101574.86128542045,593.3564013840831,,,138494.11764705883
175,0005-11-30 00:00:00,-10.0,307.22,1907241,-15.929736,13.889054089348257,101988.64616291905,572.484429065744,,,282704.4982698962
176,0005-12-01 00:00:00,-10.0,307.29,1908385,-14.000916,37.56313951654498,101748.28005366735,2494.311418685121,,,241505.8823529412
177,0005-12-02 00:00:00,-10.0,307.33,1909166,-19.369826,58.50454184179513,101809.52385750512,934.5328719723184,,,293270.5882352941
178,0005-12-03 00:00:00,-10.5,307.34,1910806,-23.716226,98.08494223513277,102379.09636414175,551.612456747405,,,242023.5294117647
179,0005-12-05 00:00:00,-10.5,307.38,1912578,-19.411474,105.4176048886222,102012.02035519638,252.1799307958478,,,306729.4117647059
180,0005-12-06 00:00:00,-10.5,307.42,1913522,-19.411474,105.4176048886222,102061.77343455957,468.1245674740485,,,112611.76470588236
181,0005-12-07 00:00:00,-10.5,307.41,1916357,-16.334587,115.63084027343838,101715.65544050504,572.484429065744,,,228564.70588235295
182,0005-12-12 00:00:00,-10.5,307.38,1920843,-17.862289,282.1450687123345,102073.35796573902,1087.8615916955016,,,254964.70588235295
183,0005-12-13 00:00:00,-10.5,307.4,1921762,-17.862289,282.1450687123345,101583.95123641918,809.3010380622837,,,161209.68858131487
184,0005-12-14 00:00:00,-10.5,307.42,1923773,-9.733189,120.9352164290125,101734.75146965083,830.1730103806228,,,150917.64705882352
185,0005-12-19 00:00:00,-10.5,307.39,1930582,-16.003391,283.3331826935223,101959.18037590683,1150.477508650519,,,176800.00000000003
186,0005-12-21 00:00:00,-10.5,307.47,1933995,-10.373949,346.0360351470127,101634.1109244334,635.1003460207614,,,228564.70588235295
187,0005-12-22 00:00:00,-10.5,307.44,1936091,-6.59969,332.88252904259275,101634.36651999799,676.8442906574396,,,267905.8823529412
188,0005-12-26 00:00:00,-11.0,307.5,1941180,-18.97356,96.0224946926839,101551.15746081584,426.38062283737025,,,74062.28373702422
189,0005-12-30 00:00:00,-11.5,307.57,1950901,-19.95865,243.65606086862422,101601.43870680896,1192.2214532871972,,,125552.94117647059
190,0006-01-02 00:00:00,-11.0,307.59,1953425,-19.619891,4.412756996814011,102090.31199380619,1192.2214532871972,,,203200.0
191,0006-01-03 00:00:00,-11.0,307.58,1954298,-13.35847,140.26509811315586,101531.97240812489,913.6608996539792,,,73270.58823529411
192,0006-01-04 00:00:00,-11.0,307.58,1955222,-19.136992,124.46343667318912,101927.79880222808,830.1730103806228,,,73270.58823529411
193,0006-01-05 00:00:00,-11.0,307.6,1956205,-15.206642,34.45299533294835,101833.05658461138,871.916955017301,,,305146.0207612457
194,0006-01-09 00:00:00,-11.0,307.59,1967227,-16.362975,178.82406202804424,101599.09700657264,1108.7335640138408,,,229082.35294117648
195,0006-01-10 00:00:00,-11.5,307.64,1969002,-14.026097,1.326045055102806,101768.62717685323,1470.7820069204151,,,73270.58823529411
196,0006-01-11 00:00:00,-11.5,307.61,1969930,-19.068592,230.06135044554966,101669.89163566705,788.4290657439446,,,215623.52941176473
197,0006-01-13 00:00:00,-11.5,307.61,1980686,-11.067789,248.63435970814473,101780.15154062626,1275.7093425605535,,,267905.8823529412
198,0006-01-14 00:00:00,-11.5,307.55,1991903,-16.31646,261.76655480819693,101850.66630063164,851.0449826989619,,,253381.31487889274
199,0006-01-16 00:00:00,-11.5,307.55,1998792,-6.16124,211.6974277196702,101795.33788614739,572.484429065744,,,293270.5882352941
200,0006-01-20 00:00:00,-12.5,307.62,2012272,-20.588282,295.9459257989946,101882.26512862435,913.6608996539792,,,176800.00000000003
201,0006-01-23 00:00:00,-13.0,307.61,2024811,-6.803653,146.8144171177247,101947.64371495102,934.5328719723184,,,215623.52941176473
202,0006-01-24 00:00:00,-13.5,307.63,2035136,-13.373891,215.2205717116529,101705.66322552589,614.2283737024222,,,189741.17647058825
203,0006-01-25 00:00:00,-13.0,307.67,2058015,-15.957767,168.0279144668572,101673.14531665802,976.2768166089966,,,293788.2352941177
204,0006-01-26 00:00:00,-13.0,307.67,2060064,-12.885511,253.09247234681547,101390.77367200557,767.5570934256054,,,293270.5882352941
205,0006-01-28 00:00:00,-13.0,307.6,2062937,-8.791966,26.25185653617431,101760.46407494259,976.2768166089966,,,175734.2560553633
206,0006-01-29 00:00:00,-13.0,307.63,2064217,-23.033597,311.63156087184643,101959.29367095896,635.1003460207614,,,190258.82352941178
207,0006-01-30 00:00:00,-13.0,307.65,2065199,-19.632499,316.03183993449636,101990.40478543474,593.3564013840831,,,164376.47058823527
208,0006-02-01 00:00:00,-13.0,307.72,2067227,-10.168655,163.51096760627573,101645.93715292301,335.66782006920425,,,242023.5294117647
209,0006-02-02 00:00:00,-13.5,307.74,2067960,-17.977304,79.9381550650179,101714.01980565813,614.2283737024222,,,86729.41176470589
210,0006-02-04 00:00:00,-13.5,307.85,2072061,-27.462197,251.63114683730674,102235.93465527173,1129.6055363321798,,,306729.4117647059
211,0006-02-05 00:00:00,-13.5,307.87,2073119,-7.640951,205.44024995664478,101599.16529756009,509.86851211072667,,,306729.4117647059
212,0006-02-06 00:00:00,-13.5,307.85,2074051,-14.009098,236.0398178385371,101733.52840443903,892.7889273356401,,,73270.58823529411
213,0006-02-08 00:00:00,-13.5,307.8,2153835,-18.949478,264.2728453837785,101789.74890699761,1192.2214532871972,,,306729.4117647059
214,0006-02-09 00:00:00,-14.0,307.81,2154844,-18.954836,45.876399489181,101217.4368287614,1129.6055363321798,,,293270.5882352941
215,0006-02-10 00:00:00,-13.5,307.81,2155818,-16.757907,264.73911665182675,101692.99920494587,1679.5017301038063,,,98087.19723183391
216,0006-02-11 00:00:00,-12.5,307.82,2156994,-21.266295,108.84378385737323,101652.31187729049,1254.8373702422145,,,215623.52941176473
217,0006-02-12 00:00:00,-13.5,307.84,2157961,-10.634779,299.7067153771361,101638.36994099409,788.4290657439446,,,73270.58823529411
218,0006-02-13 00:00:00,-13.5,307.87,2159519,-14.260419,198.1136119804166,101616.53529475493,830.1730103806228,,,228564.70588235295
219,0006-02-14 00:00:00,-14.0,307.85,2161052,-19.336966,111.8653467679595,101793.91647982976,551.612456747405,,,241505.8823529412
220,0006-02-15 00:00:00,-13.5,307.85,2163712,-15.812423,32.91224654428272,102029.9893727555,1296.5813148788927,,,139559.86159169552
221,0006-02-17 00:00:00,-13.5,307.91,2166003,-20.947176,142.68218658743152,102067.00082000259,1150.477508650519,,,190258.82352941178
222,0006-02-20 00:00:00,-13.0,307.84,2174373,-23.716226,329.16093594654177,101979.14265980764,509.86851211072667,,,112611.76470588236
223,0006-02-21 00:00:00,-13.0,307.87,2175437,-16.800582,117.7943457809111,101393.11398012302,356.53979238754334,,,280329.4117647059
224,0006-02-23 00:00:00,-13.0,307.85,2178029,-16.136859,65.04712893761739,101706.90999078912,509.86851211072667,,,254964.70588235295
225,0006-02-24 00:00:00,-12.5,307.88,2183287,-14.060686,250.2679212051199,101623.88273961876,593.3564013840831,,,293270.5882352941
226,0006-02-28 00:00:00,-12.5,308.02,2191788,-19.58656,90.06468131901819,102077.71372436204,488.9965397923876,,,254964.70588235295
227,0006-03-01 00:00:00,-12.5,308.06,2193710,-17.226039,214.46381901025913,101624.06070755888,635.1003460207614,,,73270.58823529411
228,0006-03-02 00:00:00,-12.5,308.06,2196895,-21.407172,24.58615681388088,102073.59988897937,593.3564013840831,,,99670.58823529413
229,0006-03-03 00:00:00,-13.0,308.07,2198704,-14.754087,288.2857156575723,101711.26074469482,1317.453287197232,,,99670.58823529413
230,0006-03-04 00:00:00,-13.0,308.1,2199817,-17.442753,131.8802079124292,101574.28621666934,468.1245674740485,,,280329.4117647059
231,0006-03-05 00:00:00,-13.0,308.07,2200882,-13.63918,191.90091616684816,101856.76819823032,593.3564013840831,,,242023.5294117647
232,0006-03-06 00:00:00,-13.0,307.99,2202034,-10.224698,98.96406415591997,101513.00657715391,593.3564013840831,,,86729.41176470589
233,0006-03-07 00:00:00,-13.0,307.93,2203030,-12.783936,207.99124755418933,101710.20770618586,830.1730103806228,,,242023.5294117647
234,0006-03-08 00:00:00,-13.0,307.94,2204035,-12.665173,253.0334020061267,101583.5160699726,1449.9100346020762,,,86729.41176470589
235,0006-03-10 00:00:00,-13.0,307.92,2206386,-26.745878,163.0545150620214,102534.04519836117,468.1245674740485,,,306729.4117647059
236,0006-03-11 00:00:00,-13.0,307.89,2207564,-10.124536,258.6831134526191,101452.01870723409,830.1730103806228,,,215623.52941176473
237,0006-03-12 00:00:00,-13.0,307.85,2208759,-17.887164,115.34404446561632,101935.00526702727,851.0449826989619,,,73270.58823529411
238,0006-03-13 00:00:00,-13.0,307.83,2209783,-20.323268,35.95593416557896,101773.13881339988,892.7889273356401,,,280847.05882352946
239,0006-03-14 00:00:00,-13.0,307.8,2210766,-13.189132,341.12366822350214,101855.89474807568,809.3010380622837,,,306729.4117647059
240,0006-03-16 00:00:00,-13.0,307.84,2215276,-14.906207,185.28088801806257,101536.35120888545,871.916955017301,,,306729.4117647059
241,0006-03-17 00:00:00,-13.0,307.83,2217918,-23.894273,334.74926100401905,102057.61297602364,572.484429065744,,,297229.0657439446
242,0006-03-18 00:00:00,-13.0,307.81,2218916,-16.744989,69.88062861351936,101686.46534832886,356.53979238754334,,,267388.23529411765
243,0006-03-22 00:00:00,-12.5,307.79,2227474,-29.05978,16.2891063515224,102321.53094063734,293.9238754325261,,,229082.35294117648
244,0006-03-23 00:00:00,-12.5,307.82,2230052,-18.985643,322.52411795766875,101936.94889680369,788.4290657439446,,,107861.59169550173
245,0006-03-24 00:00:00,-13.0,307.84,2231935,-9.965084,191.3357793594467,101644.52740133785,2236.622837370242,,,254964.70588235295
246,0006-03-26 00:00:00,-12.0,307.83,2234901,-16.903719,48.788875799471754,101559.44505601558,572.484429065744,,,99670.58823529413
247,0006-03-28 00:00:00,-12.0,307.82,2237374,-17.077098,10.140383048299537,101854.6856649355,2682.1591695501734,,,306729.4117647059
248,0006-03-29 00:00:00,-12.0,307.81,2238753,-20.408145,336.8900505541557,101761.76364584251,871.916955017301,,,241505.8823529412
249,0006-03-30 00:00:00,-12.5,307.81,2239976,-17.847638,215.05981113407012,101689.37950941682,509.86851211072667,,,177317.64705882352
250,0006-03-31 00:00:00,-12.0,307.81,2241080,-19.113768,159.76605305229384,101887.39879324967,1811.9584775086505,,,203200.0
251,0006-04-02 00:00:00,-12.0,307.8,2243547,-22.206054,140.86007481855543,102146.60201669313,1338.325259515571,,,229082.35294117648
252,0006-04-03 00:00:00,-12.5,307.76,2244571,-20.404643,329.31720488970166,101350.35895212503,530.7404844290659,,,137976.4705882353
253,0006-04-04 00:00:00,-11.5,307.73,2245597,-15.771227,352.3578178183924,101711.16784879367,934.5328719723184,,,280847.05882352946
254,0006-04-05 00:00:00,-11.5,307.77,2254012,-22.768288,71.67336996000436,102148.04474605912,809.3010380622837,,,112094.11764705881
255,0006-04-08 00:00:00,-11.5,307.81,2257464,-19.941593,74.4452302534781,102261.72845262897,3197.5363321799305,,,86729.41176470589
256,0006-04-09 00:00:00,-12.0,307.8,2258640,-15.503704,119.3262967948427,101917.82644016779,851.0449826989619,,,79604.15224913495
257,0006-04-11 00:00:00,-11.5,307.74,2260972,-19.136219,79.50793117691587,102086.1431204009,871.916955017301,,,190258.82352941178
258,0006-04-13 00:00:00,-11.0,307.69,2293699,-18.948149,349.1387296830561,102122.84969107898,913.6608996539792,,,81187.54325259516
259,0006-04-14 00:00:00,-11.0,307.65,2303050,-18.744024,286.7025874120784,102115.19023787243,913.6608996539792,,,79604.15224913495
260,0006-04-15 00:00:00,-10.5,307.62,2304235,-17.845208,64.84566116641214,101820.36826006125,530.7404844290659,,,73270.58823529411
261,0006-04-17 00:00:00,-10.5,307.67,2313752,-15.692238,265.7238171802371,101615.16557453299,809.3010380622837,,,293270.5882352941
262,0006-04-18 00:00:00,-10.5,307.68,2314781,-19.098197,144.13128096730549,102015.51667146641,3838.1453287197232,,,73270.58823529411
263,0006-04-19 00:00:00,-10.5,307.7,2316430,-12.34283,123.26833307503479,101771.33875378518,997.1487889273357,,,216141.17647058822
264,0006-04-20 00:00:00,-10.5,307.7,2317696,-14.238377,329.47198135215916,101692.00444895765,1108.7335640138408,,,216141.17647058822
265,0006-04-21 00:00:00,-10.5,307.71,2326774,-17.697626,204.3407483173122,101830.30898963076,614.2283737024222,,,190258.82352941178
266,0006-04-22 00:00:00,-10.5,307.72,2328789,-29.399758,292.0941524985232,103054.7870504496,767.5570934256054,,,285079.58477508655
267,0006-04-23 00:00:00,-10.5,307.72,2335323,-26.960826,159.58875154406567,102614.56716024518,955.4048442906574,,,306729.4117647059
268,0006-04-24 00:00:00,-10.5,307.72,2338252,-8.920924,229.5822294355851,101310.25104089545,468.1245674740485,,,73270.58823529411
269,0006-04-25 00:00:00,-10.5,307.7,2340369,-20.790542,140.43221880790242,102046.55099147576,1658.6297577854673,,,306729.4117647059
270,0006-04-26 00:00:00,-10.0,307.69,2343217,-18.744407,351.5544706734552,101828.68466985613,676.8442906574396,,,242023.5294117647
271,0006-04-27 00:00:00,-10.0,307.71,2345211,-16.800582,221.83638977208972,101740.31587496583,426.38062283737025,,,203200.0
272,0006-04-28 00:00:00,-10.0,307.7,2346488,-15.188361,19.749895303691734,101786.95236338333,572.484429065744,,,254447.05882352943
273,0006-04-29 00:00:00,-10.5,307.66,2347759,-17.224754,115.38426536416236,101737.60833085005,871.916955017301,,,86729.41176470589
274,0006-05-02 00:00:00,-10.0,307.62,2355184,-10.373551,23.61832095805284,101401.89052414244,1491.6539792387543,,,293788.2352941177
275,0006-05-03 00:00:00,-10.0,307.62,2357534,-17.08909,266.47189895153025,102127.39839556567,2619.543252595156,,,190258.82352941178
276,0006-05-04 00:00:00,-10.0,307.6,2358300,-13.058212,134.60941080564618,101881.63177610358,1171.3494809688582,,,209807.6124567474
277,0006-05-05 00:00:00,-10.0,307.59,2373998,-17.137458,158.2681078458181,102124.65537372841,572.484429065744,,,306729.4117647059
278,0006-05-08 00:00:00,-10.0,307.49,2380465,-12.287577,207.69788480463941,101640.04424633452,1296.5813148788927,,,112094.11764705881
279,0006-05-09 00:00:00,-10.0,307.5,2381470,-12.681066,355.8289639767292,102032.17308900817,788.4290657439446,,,86211.76470588235
280,0006-05-10 00:00:00,-10.0,307.49,2382360,-16.475557,133.55083266057218,101869.56585402857,614.2283737024222,,,125035.29411764706
281,0006-05-11 00:00:00,-10.0,307.45,2383261,-4.821574,328.8896909385622,101837.61314672435,851.0449826989619,,,80395.84775086505
282,0006-05-13 00:00:00,-9.5,307.44,2385712,-9.94977,120.46998442383861,101628.80479215947,913.6608996539792,,,306729.4117647059
283,0006-05-15 00:00:00,-9.5,307.38,2387886,-18.625088,256.80912210183607,102077.72443813697,913.6608996539792,,,125552.94117647059
284,0006-05-16 00:00:00,-9.5,307.35,2389187,-19.90723,208.67170835141275,101847.53403604338,1338.325259515571,,,99152.94117647059
285,0006-05-17 00:00:00,-9.5,307.33,2390064,-19.098197,24.08194141571699,101876.22679639512,934.5328719723184,,,86211.76470588235
286,0006-05-18 00:00:00,-10.0,307.31,2390999,-19.355013,285.79890434194687,101803.43909922428,1533.3979238754325,,,106278.20069204153
287,0006-05-19 00:00:00,-9.5,307.26,2391849,-17.169425,45.472427402175555,101852.86958861645,892.7889273356401,,,99152.94117647059
288,0006-05-21 00:00:00,-9.5,307.19,2396205,-10.793144,5.73627419323726,101680.97038269429,635.1003460207614,,,128202.07612456748
289,0006-05-23 00:00:00,-9.5,307.15,2400978,-21.535416,237.13610970047262,101716.78016413063,488.9965397923876,,,241505.8823529412
290,0006-05-24 00:00:00,-9.5,307.11,2402088,-20.222349,66.0293903314993,102272.11046132472,1978.9342560553634,,,228564.70588235295
291,0006-05-25 00:00:00,-9.5,307.11,2403074,-14.184316,330.6560292808525,101828.3370419692,2556.9273356401386,,,112611.76470588236
292,0006-05-26 00:00:00,-9.5,307.12,2404267,-15.910599,144.30940129669796,101953.60851497097,913.6608996539792,,,229082.35294117648
293,0006-05-28 00:00:00,-9.5,307.05,2406493,-15.537639,210.0001317765068,101927.4734442324,614.2283737024222,,,99670.58823529413
294,0006-05-30 00:00:00,-9.0,307.05,2408751,-18.9177,86.32829658665221,102051.7807968907,551.612456747405,,,254964.70588235295
295,0006-05-31 00:00:00,-9.0,307.02,2409799,-16.373754,269.07484633010915,101956.39511686555,1129.6055363321798,,,280847.05882352946
296,0006-06-01 00:00:00,-9.0,307.0,2410722,-11.509798,262.30195095816435,101645.1371648533,1129.6055363321798,,,94128.7197231834
297,0006-06-03 00:00:00,-9.0,306.95,2412946,-24.753366,231.23014138943256,102807.45221065806,746.6851211072664,,,267905.8823529412
298,0006-06-06 00:00:00,10.0,307.0,2416439,20.332562,193.55901367588712,102034.13154070717,892.7889273356401,,,73270.58823529411
299,0006-06-07 00:00:00,10.0,307.0,2417592,23.266556,187.23097961004984,102241.40734030456,2494.311418685121,,,73270.58823529411
300,0006-06-08 00:00:00,10.0,307.01,2430578,23.266556,187.23097961004984,102001.12306018046,1129.6055363321798,,,138494.11764705883
301,0006-06-09 00:00:00,10.5,307.05,2431692,21.738677,350.169832803551,102425.56338049464,488.9965397923876,,,73270.58823529411
302,0006-06-10 00:00:00,10.0,307.07,2436860,22.467107,289.57564963001516,102153.25723646278,1213.0934256055364,,,300395.84775086504
303,0006-06-11 00:00:00,10.5,307.08,2438463,22.467107,289.57564963001516,101634.57488306929,509.86851211072667,,,216141.17647058822
304,0006-06-12 00:00:00,10.5,307.1,2440676,13.936074,237.72202910111582,101656.60519833291,551.612456747405,,,203200.0
305,0006-06-13 00:00:00,10.5,307.13,2441720,13.277322,272.507265746286,101530.51235529255,635.1003460207614,,,112611.76470588236
306,0006-06-14 00:00:00,10.5,307.15,2446695,18.669088,29.95852904784102,101882.7248956375,530.7404844290659,,,177317.64705882352
307,0006-06-15 00:00:00,10.5,307.16,2458673,22.349937,223.54978141003966,101958.33962063267,767.5570934256054,,,241505.8823529412
308,0006-06-16 00:00:00,10.5,307.17,2466471,15.716003,190.3797031527732,101872.60981996873,530.7404844290659,,,99670.58823529413
309,0006-06-17 00:00:00,10.5,307.22,2468338,26.968228,259.8505648584078,102427.87216124874,572.484429065744,,,73270.58823529411
310,0006-06-19 00:00:00,11.0,307.32,2476367,11.207561,357.7271691397955,101550.50421663938,809.3010380622837,,,151435.29411764705
311,0006-06-20 00:00:00,11.0,307.33,2478528,19.110232,329.58833317272456,102023.01514359236,509.86851211072667,,,306729.4117647059
312,0006-06-22 00:00:00,10.5,307.44,2481066,9.224143,267.50145905411716,101682.8620391462,1317.453287197232,,,150643.59861591694
313,0006-06-23 00:00:00,11.0,307.47,2482172,12.557682,55.23431619649412,101557.87590228379,1150.477508650519,,,242023.5294117647
314,0006-06-24 00:00:00,11.0,307.45,2483983,13.69299,207.40099414957047,101731.85228417057,1637.757785467128,,,73270.58823529411
315,0006-06-26 00:00:00,11.0,307.52,2488215,20.128732,70.09968432960198,101820.57822576238,509.86851211072667,,,85146.02076124569
316,0006-06-28 00:00:00,11.0,307.58,2491278,17.371074,261.66320228944824,101844.27349319014,955.4048442906574,,,254447.05882352943
317,0006-07-02 00:00:00,11.0,307.55,2496682,16.470501,251.31673634481396,101706.10123653991,655.9723183391004,,,209807.6124567474
