dt,ncol,lon,lat,pres,wspd,year,month,day,hour,mdstr,doy,stmnum,isgen,islys
2005-02-01 06:00:00,297965.0,185.792728,-19.201424,99972.99,35.44665,2005.0,02,01,6.0,2-1,32.0,0,True,False
2005-02-01 12:00:00,297966.0,186.0,-19.194777,99063.14,37.80925,2005.0,02,01,12.0,2-1,32.0,0,False,False
2005-02-01 18:00:00,296892.0,186.0,-19.401177,99372.29,36.64288,2005.0,02,01,18.0,2-1,32.0,0,False,False
2005-02-02 00:00:00,296899.0,186.207317,-19.394232,98985.7,36.12954,2005.0,02,02,0.0,2-2,33.0,0,False,False
2005-02-02 06:00:00,296892.0,186.0,-19.401177,98396.81,43.98635,2005.0,02,02,6.0,2-2,33.0,0,False,False
2005-02-02 12:00:00,297964.0,185.457314,-19.211687,99281.1,43.32242,2005.0,02,02,12.0,2-2,33.0,0,False,False
2005-02-02 18:00:00,296882.0,185.042726,-19.430189,99293.69,38.66409,2005.0,02,02,18.0,2-2,33.0,0,False,False
2005-02-03 00:00:00,296874.0,184.5,-19.444404,98325.45,44.05278,2005.0,02,03,0.0,2-3,34.0,0,False,False
2005-02-03 06:00:00,297939.0,183.75,-19.254446,98837.32,40.49637,2005.0,02,03,6.0,2-3,34.0,0,False,False
2005-02-03 12:00:00,297937.0,183.207306,-19.264718,99137.94,43.8755,2005.0,02,03,12.0,2-3,34.0,0,False,False
2005-02-03 18:00:00,297933.0,183.0,-18.933166,98217.71,42.78073,2005.0,02,03,18.0,2-3,34.0,0,False,False
2005-02-04 00:00:00,297932.0,182.792716,-18.936385,98776.4,41.25463,2005.0,02,04,0.0,2-4,35.0,0,False,False
2005-02-04 06:00:00,296847.0,182.25,-19.486099,98678.68,41.81387,2005.0,02,04,6.0,2-4,35.0,0,False,False
2005-02-04 12:00:00,296846.0,182.042714,-19.488543,98220.54,50.20837,2005.0,02,04,12.0,2-4,35.0,0,False,False
2005-02-04 18:00:00,296845.0,181.7073,-19.491996,98817.89,38.59982,2005.0,02,04,18.0,2-4,35.0,0,False,False
2005-02-05 00:00:00,296831.0,181.292712,-20.038012,98765.27,39.95755,2005.0,02,05,0.0,2-5,36.0,0,False,False
2005-02-05 06:00:00,296832.0,181.5,-20.036386,98606.67,37.34579,2005.0,02,05,6.0,2-5,36.0,0,False,False
2005-02-05 12:00:00,295765.0,181.707301,-20.24174,98523.16,40.31757,2005.0,02,05,12.0,2-5,36.0,0,False,False
2005-02-05 18:00:00,294677.0,181.292712,-20.995121,99358.34,35.2806,2005.0,02,05,18.0,2-5,36.0,0,False,False
2005-02-06 00:00:00,294656.0,179.792705,-21.207167,99634.52,35.64563,2005.0,02,06,0.0,2-6,37.0,0,False,False
2005-02-06 06:00:00,294649.0,178.707288,-20.995121,99673.13,33.87118,2005.0,02,06,6.0,2-6,37.0,0,False,False
2005-02-06 12:00:00,295709.0,177.542696,-20.440039,99959.5,28.41791,2005.0,02,06,12.0,2-6,37.0,0,False,False
2005-02-06 18:00:00,,,,,,,,,,,,0,False,False
2005-02-07 00:00:00,,,,,,,,,,,,0,False,False
2005-02-07 06:00:00,296754.0,174.75,-19.630956,100065.7,31.38765,2005.0,02,07,6.0,2-7,38.0,0,False,False
2005-02-07 12:00:00,296745.0,174.0,-19.607595,99290.99,37.57803,2005.0,02,07,12.0,2-7,38.0,0,False,False
2005-02-07 18:00:00,296736.0,173.25,-19.581122,99978.22,30.70261,2005.0,02,07,18.0,2-7,38.0,0,False,False
2005-02-08 00:00:00,296725.0,171.957263,-19.528195,100316.5,29.25914,2005.0,02,08,0.0,2-8,39.0,0,False,False
2005-02-08 06:00:00,,,,,,,,,,,,0,False,False
2005-02-08 12:00:00,295611.0,169.5,-20.142494,100381.4,30.84482,2005.0,02,08,12.0,2-8,39.0,0,False,False
2005-02-08 18:00:00,296689.0,168.957251,-19.369826,100471.6,24.68513,2005.0,02,08,18.0,2-8,39.0,0,False,False
2005-02-09 00:00:00,296669.0,167.792658,-19.624518,100747.9,25.10853,2005.0,02,09,0.0,2-9,40.0,0,False,False
2005-02-09 06:00:00,296652.0,166.5,-19.531397,100761.7,26.89561,2005.0,02,09,6.0,2-9,40.0,0,False,False
2005-02-09 12:00:00,296633.0,164.792648,-19.394141,100756.1,26.11293,2005.0,02,09,12.0,2-9,40.0,0,False,False
2005-02-09 18:00:00,,,,,,,,,,,,0,False,False
2005-02-10 00:00:00,,,,,,,,,,,,0,False,False
2005-02-10 06:00:00,,,,,,,,,,,,0,False,False
2005-02-10 12:00:00,297659.0,160.292638,-18.23963,101168.0,20.31674,2005.0,02,10,12.0,2-10,41.0,0,False,False
2005-02-10 18:00:00,297644.0,158.792636,-17.756791,101140.4,20.49417,2005.0,02,10,18.0,2-10,41.0,0,False,False
2005-02-11 00:00:00,297627.0,157.5,-17.606772,101233.3,21.53399,2005.0,02,11,0.0,2-11,42.0,0,False,False
2005-02-11 06:00:00,297608.0,155.792628,-17.395335,101162.9,21.58915,2005.0,02,11,6.0,2-11,42.0,0,False,False
2005-02-11 12:00:00,297595.0,154.707209,-17.562415,101319.6,19.55527,2005.0,02,11,12.0,2-11,42.0,0,False,False
2005-02-11 18:00:00,296495.0,152.792616,-17.481195,101241.2,20.13031,2005.0,02,11,18.0,2-11,42.0,0,False,False
2005-02-12 00:00:00,297552.0,151.5,-17.09969,101300.4,17.05043,2005.0,02,12,0.0,2-12,43.0,0,False,False
2005-02-12 06:00:00,294307.0,150.207181,-18.424352,100881.9,24.64257,2005.0,02,12,6.0,2-12,43.0,0,False,False
2005-02-12 12:00:00,295356.0,148.5,-17.940218,100998.5,19.03312,2005.0,02,12,12.0,2-12,43.0,0,False,False
2005-02-12 18:00:00,294272.0,147.542588,-17.947184,100937.5,22.10234,2005.0,02,12,18.0,2-12,43.0,0,False,False
2005-02-13 00:00:00,294251.0,146.042583,-17.840702,100905.8,27.90955,2005.0,02,13,0.0,2-13,44.0,0,False,False
2005-02-13 06:00:00,294236.0,144.542582,-17.363172,100923.5,20.88043,2005.0,02,13,6.0,2-13,44.0,0,False,False
2005-02-13 12:00:00,293147.0,143.792572,-17.844092,101054.7,23.95784,2005.0,02,13,12.0,2-13,44.0,0,False,False
2005-02-13 18:00:00,293127.0,142.5,-17.73699,100156.5,29.83355,2005.0,02,13,18.0,2-13,44.0,0,False,False
2005-02-14 00:00:00,292040.0,141.542558,-17.970904,100827.5,25.18521,2005.0,02,14,0.0,2-14,45.0,0,False,False
2005-02-14 06:00:00,290942.0,140.042546,-18.227936,100826.7,25.01642,2005.0,02,14,6.0,2-14,45.0,0,False,False
2005-02-14 12:00:00,289849.0,138.957117,-18.73077,101042.1,20.41517,2005.0,02,14,12.0,2-14,45.0,0,False,False
2005-02-14 18:00:00,287669.0,137.7925,-19.898303,100725.3,31.49142,2005.0,02,14,18.0,2-14,45.0,0,False,False
2005-02-15 00:00:00,286587.0,137.25,-19.906729,100954.3,23.12781,2005.0,02,15,0.0,2-15,46.0,0,False,False
2005-02-15 06:00:00,283334.0,136.292452,-21.598119,100795.3,27.29776,2005.0,02,15,6.0,2-15,46.0,0,False,False
2005-02-15 12:00:00,282253.0,135.957025,-22.096593,100898.0,24.35897,2005.0,02,15,12.0,2-15,46.0,0,False,False
2005-02-15 18:00:00,280083.0,135.75,-23.528398,100870.3,23.87478,2005.0,02,15,18.0,2-15,46.0,0,False,False
2005-02-16 00:00:00,276849.0,135.75,-24.946526,100704.7,24.37945,2005.0,02,16,0.0,2-16,47.0,0,False,False
2005-02-16 06:00:00,276860.0,137.042358,-25.882656,100773.0,24.12904,2005.0,02,16,6.0,2-16,47.0,0,False,False
2005-02-16 12:00:00,274720.0,138.206924,-27.311716,100644.0,26.99951,2005.0,02,16,12.0,2-16,47.0,0,False,False
2005-02-16 18:00:00,273662.0,140.042333,-28.445388,100260.1,27.40494,2005.0,02,16,18.0,2-16,47.0,0,False,False
2005-02-17 00:00:00,273684.0,142.5,-29.771252,99758.83,36.12264,2005.0,02,17,0.0,2-17,48.0,0,False,False
2005-02-17 06:00:00,272634.0,144.75,-30.873458,100123.4,31.41511,2005.0,02,17,6.0,2-17,48.0,0,False,True
2005-02-01 18:00:00,209842.0,71.457273,9.966129,101552.5,14.64686,2005.0,02,01,18.0,2-1,32.0,1,True,False
2005-02-02 00:00:00,,,,,,,,,,,,1,False,False
2005-02-02 06:00:00,,,,,,,,,,,,1,False,False
2005-02-02 12:00:00,205570.0,75.957286,6.751337,101017.2,26.05262,2005.0,02,02,12.0,2-2,33.0,1,False,False
2005-02-02 18:00:00,,,,,,,,,,,,1,False,False
2005-02-03 00:00:00,208836.0,78.0,9.540898,101042.1,23.00588,2005.0,02,03,0.0,2-3,34.0,1,False,False
2005-02-03 06:00:00,206607.0,72.75,7.364535,101127.5,22.49967,2005.0,02,03,6.0,2-3,34.0,1,False,False
2005-02-03 12:00:00,206597.0,71.792696,7.325731,100821.6,27.74121,2005.0,02,03,12.0,2-3,34.0,1,False,False
2005-02-03 18:00:00,206583.0,70.5,7.586951,101118.8,19.10686,2005.0,02,03,18.0,2-3,34.0,1,False,False
2005-02-04 00:00:00,206575.0,69.20728,7.719384,101052.3,20.96243,2005.0,02,04,0.0,2-4,35.0,1,False,False
2005-02-04 06:00:00,207634.0,67.707277,8.144726,101057.9,21.65214,2005.0,02,04,6.0,2-4,35.0,1,False,False
2005-02-04 12:00:00,207617.0,66.54269,8.076102,100977.5,22.25145,2005.0,02,04,12.0,2-4,35.0,1,False,False
2005-02-04 18:00:00,,,,,,,,,,,,1,False,False
2005-02-05 00:00:00,,,,,,,,,,,,1,False,False
2005-02-05 06:00:00,208639.0,61.707272,8.123081,101188.9,23.86354,2005.0,02,05,6.0,2-5,36.0,1,False,False
2005-02-05 12:00:00,,,,,,,,,,,,1,False,False
2005-02-05 18:00:00,209672.0,57.542677,8.888349,101392.7,22.31382,2005.0,02,05,18.0,2-5,36.0,1,False,False
2005-02-06 00:00:00,210721.0,54.957259,9.077931,101387.0,20.6704,2005.0,02,06,0.0,2-6,37.0,1,False,True
2005-02-02 06:00:00,181121.0,108.542725,-9.449982,98902.71,35.64125,2005.0,02,02,6.0,2-2,33.0,2,True,False
2005-02-02 12:00:00,180019.0,106.707313,-10.58734,99160.48,32.98193,2005.0,02,02,12.0,2-2,33.0,2,False,False
2005-02-02 18:00:00,178913.0,104.792727,-11.412296,99188.08,32.46468,2005.0,02,02,18.0,2-2,33.0,2,False,False
2005-02-03 00:00:00,176739.0,103.5,-12.61091,99210.97,38.69912,2005.0,02,03,0.0,2-3,34.0,2,False,False
2005-02-03 06:00:00,171322.0,101.457324,-16.188585,98573.38,53.00272,2005.0,02,03,6.0,2-3,34.0,2,False,False
2005-02-03 12:00:00,172360.0,98.457316,-16.124801,97525.55,45.43883,2005.0,02,03,12.0,2-3,34.0,2,False,False
2005-02-03 18:00:00,171279.0,98.25,-16.338399,97543.87,43.06473,2005.0,02,03,18.0,2-3,34.0,2,False,False
2005-02-04 00:00:00,169106.0,97.292731,-18.069624,97695.16,39.88171,2005.0,02,04,0.0,2-4,35.0,2,False,False
2005-02-04 06:00:00,168019.0,96.207315,-18.647692,97463.66,45.48537,2005.0,02,04,6.0,2-4,35.0,2,False,False
2005-02-04 12:00:00,166934.0,96.542733,-19.922479,96226.36,50.65133,2005.0,02,04,12.0,2-4,35.0,2,False,False
2005-02-04 18:00:00,164783.0,97.29274,-21.384242,94040.29,70.60639,2005.0,02,04,18.0,2-4,35.0,2,False,False
2005-02-05 00:00:00,161567.0,98.792753,-23.005336,90259.12,82.63381,2005.0,02,05,0.0,2-5,36.0,2,False,False
2005-02-05 06:00:00,159422.0,100.292768,-24.603594,90876.88,91.08596,2005.0,02,05,6.0,2-5,36.0,2,False,False
2005-02-05 12:00:00,157282.0,101.457369,-25.795333,92497.99,76.92081,2005.0,02,05,12.0,2-5,36.0,2,False,False
2005-02-05 18:00:00,155142.0,103.5,-27.093766,94847.62,59.40228,2005.0,02,05,18.0,2-5,36.0,2,False,False
2005-02-06 00:00:00,154082.0,105.542827,-28.145832,95095.52,61.46526,2005.0,02,06,0.0,2-6,37.0,2,False,False
2005-02-06 06:00:00,151948.0,107.457443,-29.374011,96940.79,47.98731,2005.0,02,06,6.0,2-6,37.0,2,False,False
2005-02-06 12:00:00,150890.0,109.292873,-29.516918,97595.35,47.13444,2005.0,02,06,12.0,2-6,37.0,2,False,False
2005-02-06 18:00:00,149834.0,111.542902,-30.207324,97928.81,47.30883,2005.0,02,06,18.0,2-6,37.0,2,False,False
2005-02-07 00:00:00,147712.0,114.207526,-30.837577,97524.03,52.48815,2005.0,02,07,0.0,2-7,38.0,2,False,False
2005-02-07 06:00:00,145581.0,117.0,-31.680174,97000.64,46.04729,2005.0,02,07,6.0,2-7,38.0,2,False,False
2005-02-07 12:00:00,143458.0,119.457612,-32.318057,97545.21,36.39593,2005.0,02,07,12.0,2-7,38.0,2,False,True
2005-02-02 06:00:00,300378.0,207.0,-15.957767,100870.7,22.81788,2005.0,02,02,6.0,2-2,33.0,3,True,False
2005-02-02 12:00:00,298217.0,206.792795,-17.352648,100634.6,22.10724,2005.0,02,02,12.0,2-2,33.0,3,False,False
2005-02-02 18:00:00,297135.0,206.25,-17.619811,100542.1,22.31906,2005.0,02,02,18.0,2-2,33.0,3,False,False
2005-02-03 00:00:00,297130.0,205.707383,-17.887164,100490.7,25.31919,2005.0,02,03,0.0,2-3,34.0,3,False,False
2005-02-03 06:00:00,293895.0,206.25,-19.688019,100186.0,28.72857,2005.0,02,03,6.0,2-3,34.0,3,False,False
2005-02-03 12:00:00,293887.0,205.707407,-20.274436,100240.1,24.40536,2005.0,02,03,12.0,2-3,34.0,3,False,False
2005-02-03 18:00:00,292810.0,205.707411,-20.658575,100106.9,29.57937,2005.0,02,03,18.0,2-3,34.0,3,False,False
2005-02-04 00:00:00,291732.0,206.25,-21.264964,98634.78,43.88211,2005.0,02,04,0.0,2-4,35.0,3,False,False
2005-02-04 06:00:00,290657.0,206.792848,-22.176162,97900.38,54.21255,2005.0,02,04,6.0,2-4,35.0,3,False,False
2005-02-04 12:00:00,289588.0,207.207441,-22.485168,97800.96,49.99723,2005.0,02,04,12.0,2-4,35.0,3,False,False
2005-02-04 18:00:00,288521.0,208.292865,-22.782129,98250.41,49.76229,2005.0,02,04,18.0,2-4,35.0,3,False,False
2005-02-05 00:00:00,289604.0,209.042865,-22.446822,97714.28,55.28888,2005.0,02,05,0.0,2-5,36.0,3,False,False
2005-02-05 06:00:00,290685.0,209.25,-21.722752,97952.55,47.56993,2005.0,02,05,6.0,2-5,36.0,3,False,False
2005-02-05 12:00:00,291770.0,209.042841,-20.586702,98515.57,46.73175,2005.0,02,05,12.0,2-5,36.0,3,False,False
2005-02-05 18:00:00,293918.0,208.292825,-19.544838,98451.07,51.0559,2005.0,02,05,18.0,2-5,36.0,3,False,False
2005-02-06 00:00:00,296065.0,207.207397,-18.660242,98908.09,40.2617,2005.0,02,06,0.0,2-6,37.0,3,False,False
2005-02-06 06:00:00,297135.0,206.25,-17.619811,99340.89,42.1576,2005.0,02,06,6.0,2-6,37.0,3,False,False
2005-02-06 12:00:00,299280.0,205.5,-16.843742,98842.95,38.0626,2005.0,02,06,12.0,2-6,37.0,3,False,False
2005-02-06 18:00:00,300353.0,204.542774,-15.964155,99416.75,32.67706,2005.0,02,06,18.0,2-6,37.0,3,False,False
2005-02-07 00:00:00,302502.0,204.0,-14.950032,99177.3,31.48459,2005.0,02,07,0.0,2-7,38.0,3,False,False
2005-02-07 06:00:00,303581.0,203.792759,-14.278164,99137.31,36.65241,2005.0,02,07,6.0,2-7,38.0,3,False,False
2005-02-07 12:00:00,303584.0,203.792757,-13.967705,99036.05,38.72784,2005.0,02,07,12.0,2-7,38.0,3,False,False
2005-02-07 18:00:00,303580.0,203.457345,-14.313268,98604.19,42.34429,2005.0,02,07,18.0,2-7,38.0,3,False,False
2005-02-08 00:00:00,303573.0,203.25,-14.334727,95378.11,56.46441,2005.0,02,08,0.0,2-8,39.0,3,False,False
2005-02-08 06:00:00,302499.0,203.25,-14.527296,93623.59,66.11342,2005.0,02,08,6.0,2-8,39.0,3,False,False
2005-02-08 12:00:00,302492.0,203.042763,-15.054202,95703.3,69.68353,2005.0,02,08,12.0,2-8,39.0,3,False,False
2005-02-08 18:00:00,301417.0,202.70735,-15.283182,95814.93,62.78987,2005.0,02,08,18.0,2-8,39.0,3,False,False
2005-02-09 00:00:00,300330.0,202.5,-16.006715,95443.06,59.24887,2005.0,02,09,0.0,2-9,40.0,3,False,False
2005-02-09 06:00:00,299249.0,202.292773,-16.732586,96548.61,53.03513,2005.0,02,09,6.0,2-9,40.0,3,False,False
2005-02-09 12:00:00,298165.0,201.957366,-17.670806,96651.66,58.17081,2005.0,02,09,12.0,2-9,40.0,3,False,False
2005-02-09 18:00:00,295999.0,201.207374,-18.979899,95558.1,68.17071,2005.0,02,09,18.0,2-9,40.0,3,False,False
2005-02-10 00:00:00,294908.0,200.792793,-19.938281,95471.82,71.53543,2005.0,02,10,0.0,2-10,41.0,3,False,False
2005-02-10 06:00:00,292743.0,200.25,-21.236703,91161.52,80.31671,2005.0,02,10,6.0,2-10,41.0,3,False,False
2005-02-10 12:00:00,291656.0,200.042811,-22.49933,94926.07,73.71964,2005.0,02,10,12.0,2-10,41.0,3,False,False
2005-02-10 18:00:00,289501.0,199.707405,-23.461026,95384.23,63.06679,2005.0,02,10,18.0,2-10,41.0,3,False,False
2005-02-11 00:00:00,287342.0,200.042833,-24.857294,96604.62,56.38747,2005.0,02,11,0.0,2-11,42.0,3,False,False
2005-02-11 06:00:00,286271.0,200.792844,-25.470331,96621.25,51.76441,2005.0,02,11,6.0,2-11,42.0,3,False,False
2005-02-11 12:00:00,285194.0,201.542861,-26.596218,97315.63,52.8687,2005.0,02,11,12.0,2-11,42.0,3,False,False
2005-02-11 18:00:00,283049.0,202.292876,-27.39178,97124.56,51.45633,2005.0,02,11,18.0,2-11,42.0,3,False,False
2005-02-12 00:00:00,280899.0,203.25,-28.662045,96542.96,50.99884,2005.0,02,12,0.0,2-12,43.0,3,False,False
2005-02-12 06:00:00,278764.0,204.95752,-29.771075,97854.85,42.24169,2005.0,02,12,6.0,2-12,43.0,3,False,False
2005-02-12 12:00:00,276620.0,206.792969,-31.011379,97913.14,41.07697,2005.0,02,12,12.0,2-12,43.0,3,False,False
2005-02-12 18:00:00,273400.0,207.957599,-32.690368,97728.78,42.3566,2005.0,02,12,18.0,2-12,43.0,3,False,False
2005-02-13 00:00:00,271256.0,209.793054,-33.858239,97872.11,41.80838,2005.0,02,13,0.0,2-13,44.0,3,False,False
2005-02-13 06:00:00,268046.0,212.043113,-35.18316,97658.75,43.69466,2005.0,02,13,6.0,2-13,44.0,3,False,False
2005-02-13 12:00:00,264841.0,214.707776,-36.508558,98175.0,44.54405,2005.0,02,13,12.0,2-13,44.0,3,False,False
2005-02-13 18:00:00,261607.0,217.707866,-37.822354,98483.74,40.5654,2005.0,02,13,18.0,2-13,44.0,3,False,False
2005-02-14 00:00:00,522061.0,221.222921,-38.930455,98966.38,37.61846,2005.0,02,14,0.0,2-14,45.0,3,False,False
2005-02-14 06:00:00,526360.0,225.0,-40.163007,99628.5,33.43295,2005.0,02,14,6.0,2-14,45.0,3,False,False
2005-02-14 12:00:00,531741.0,228.842617,-41.605434,99988.2,29.72692,2005.0,02,14,12.0,2-14,45.0,3,False,True
2005-02-02 12:00:00,463450.0,282.542712,5.857814,101173.4,20.82835,2005.0,02,02,12.0,2-2,33.0,4,True,False
2005-02-02 18:00:00,463421.0,280.5,5.696357,101155.7,22.57921,2005.0,02,02,18.0,2-2,33.0,4,False,False
2005-02-03 00:00:00,464476.0,278.79271,6.134908,101275.4,23.95074,2005.0,02,03,0.0,2-3,34.0,4,False,False
2005-02-03 06:00:00,464451.0,276.207296,6.504681,101276.6,20.99397,2005.0,02,03,6.0,2-3,34.0,4,False,False
2005-02-03 12:00:00,464426.0,274.5,6.522713,100307.6,31.17356,2005.0,02,03,12.0,2-3,34.0,4,False,False
2005-02-03 18:00:00,465480.0,272.457294,6.950959,100724.6,31.75305,2005.0,02,03,18.0,2-3,34.0,4,False,False
2005-02-04 00:00:00,465458.0,270.75,7.292089,100761.9,27.40139,2005.0,02,04,0.0,2-4,35.0,4,False,False
2005-02-04 06:00:00,465440.0,269.25,7.292089,100912.1,25.24215,2005.0,02,04,6.0,2-4,35.0,4,False,False
2005-02-04 12:00:00,465424.0,267.542705,7.493182,101023.9,26.44385,2005.0,02,04,12.0,2-4,35.0,4,False,False
2005-02-04 18:00:00,,,,,,,,,,,,4,False,False
2005-02-05 00:00:00,465387.0,264.20729,7.462134,100999.2,23.34633,2005.0,02,05,0.0,2-5,36.0,4,False,False
2005-02-05 06:00:00,465362.0,262.5,7.436558,101178.6,23.0605,2005.0,02,05,6.0,2-5,36.0,4,False,False
2005-02-05 12:00:00,465342.0,260.457288,7.397375,101209.4,22.40877,2005.0,02,05,12.0,2-5,36.0,4,False,False
2005-02-05 18:00:00,466388.0,258.75,7.560939,101277.2,22.5013,2005.0,02,05,18.0,2-5,36.0,4,False,False
2005-02-06 00:00:00,,,,,,,,,,,,4,False,False
2005-02-06 06:00:00,466357.0,255.542697,7.992185,101293.8,22.15819,2005.0,02,06,6.0,2-6,37.0,4,False,False
2005-02-06 12:00:00,467409.0,253.707282,8.122303,101247.9,23.7336,2005.0,02,06,12.0,2-6,37.0,4,False,False
2005-02-06 18:00:00,467388.0,251.457279,8.539854,101450.7,22.07257,2005.0,02,06,18.0,2-6,37.0,4,False,True
2005-02-03 06:00:00,163015.0,129.207443,-17.794475,99202.86,31.85801,2005.0,02,03,6.0,2-3,34.0,5,True,False
2005-02-03 12:00:00,164074.0,127.707433,-17.690685,99738.71,30.96035,2005.0,02,03,12.0,2-3,34.0,5,False,False
2005-02-03 18:00:00,164053.0,126.207435,-18.304797,99900.66,32.64133,2005.0,02,03,18.0,2-3,34.0,5,False,False
2005-02-04 00:00:00,162955.0,124.707442,-19.273481,100030.9,38.93032,2005.0,02,04,0.0,2-4,35.0,5,False,False
2005-02-04 06:00:00,162945.0,123.75,-19.004015,99718.34,39.26774,2005.0,02,04,6.0,2-4,35.0,5,False,False
2005-02-04 12:00:00,164009.0,122.792841,-19.016402,99848.69,34.8545,2005.0,02,04,12.0,2-4,35.0,5,False,False
2005-02-04 18:00:00,162917.0,121.292839,-19.491689,99828.75,33.64761,2005.0,02,04,18.0,2-4,35.0,5,False,False
2005-02-05 00:00:00,162901.0,120.20743,-20.183375,100118.5,30.18258,2005.0,02,05,0.0,2-5,36.0,5,False,False
2005-02-05 06:00:00,162893.0,119.792841,-20.26101,100206.5,24.7016,2005.0,02,05,6.0,2-5,36.0,5,False,False
2005-02-05 12:00:00,161824.0,120.207434,-20.556382,100360.4,24.35748,2005.0,02,05,12.0,2-5,36.0,5,False,False
2005-02-05 18:00:00,,,,,,,,,,,,5,False,False
2005-02-06 00:00:00,,,,,,,,,,,,5,False,False
2005-02-06 06:00:00,158587.0,120.20746,-22.401784,100499.8,19.97092,2005.0,02,06,6.0,2-6,37.0,5,False,False
2005-02-06 12:00:00,156420.0,120.0,-23.810045,100705.2,18.65979,2005.0,02,06,12.0,2-6,37.0,5,False,True
2005-02-04 06:00:00,315412.0,198.957301,-6.386997,99342.23,31.76866,2005.0,02,04,6.0,2-4,35.0,6,True,False
2005-02-04 12:00:00,314304.0,197.25,-7.364535,99838.01,31.35238,2005.0,02,04,12.0,2-4,35.0,6,False,False
2005-02-04 18:00:00,313202.0,195.542719,-8.475943,100104.1,31.93967,2005.0,02,04,18.0,2-4,35.0,6,False,False
2005-02-05 00:00:00,311029.0,193.707306,-9.477419,100261.9,31.89952,2005.0,02,05,0.0,2-5,36.0,6,False,False
2005-02-05 06:00:00,308843.0,191.792722,-11.018422,100293.0,26.34474,2005.0,02,05,6.0,2-5,36.0,6,False,False
2005-02-05 12:00:00,307745.0,190.292722,-11.812361,100370.4,28.42531,2005.0,02,05,12.0,2-5,36.0,6,False,False
2005-02-05 18:00:00,306632.0,188.042721,-13.166545,100180.7,31.08484,2005.0,02,05,18.0,2-5,36.0,6,False,False
2005-02-06 00:00:00,303407.0,188.792727,-14.83153,100192.3,35.04789,2005.0,02,06,0.0,2-6,37.0,6,False,False
2005-02-06 06:00:00,301224.0,187.5,-16.905262,100215.0,30.25773,2005.0,02,06,6.0,2-6,37.0,6,False,False
2005-02-06 12:00:00,299063.0,187.292731,-18.402859,100406.2,28.29182,2005.0,02,06,12.0,2-6,37.0,6,False,False
2005-02-06 18:00:00,295828.0,186.957322,-20.112882,100352.0,30.7497,2005.0,02,06,18.0,2-6,37.0,6,False,False
2005-02-07 00:00:00,294731.0,185.792732,-20.902049,100060.9,34.59155,2005.0,02,07,0.0,2-7,38.0,6,False,False
2005-02-07 06:00:00,293649.0,186.0,-21.848369,99742.3,40.53115,2005.0,02,07,6.0,2-7,38.0,6,False,False
2005-02-07 12:00:00,292579.0,186.207325,-22.381134,99073.64,38.87758,2005.0,02,07,12.0,2-7,38.0,6,False,False
2005-02-07 18:00:00,292577.0,186.542739,-22.57429,99147.27,38.45189,2005.0,02,07,18.0,2-7,38.0,6,False,False
2005-02-08 00:00:00,292572.0,186.0,-22.38894,99588.38,35.54281,2005.0,02,08,0.0,2-8,39.0,6,False,False
2005-02-08 06:00:00,293644.0,185.457321,-22.201502,99875.86,31.16456,2005.0,02,08,6.0,2-8,39.0,6,False,False
2005-02-08 12:00:00,293639.0,185.04273,-21.880349,100194.7,25.65696,2005.0,02,08,12.0,2-8,39.0,6,False,False
2005-02-08 18:00:00,293634.0,184.5,-21.689184,100350.2,24.83145,2005.0,02,08,18.0,2-8,39.0,6,False,False
2005-02-09 00:00:00,,,,,,,,,,,,6,False,False
2005-02-09 06:00:00,,,,,,,,,,,,6,False,False
2005-02-09 12:00:00,295760.0,182.042715,-20.780624,100732.8,31.90072,2005.0,02,09,12.0,2-9,40.0,6,False,False
2005-02-09 18:00:00,294669.0,180.75,-20.998358,100598.9,27.00065,2005.0,02,09,18.0,2-9,40.0,6,False,True
2005-02-05 06:00:00,184361.0,108.542718,-7.311655,99907.94,26.80902,2005.0,02,05,6.0,2-5,36.0,7,True,False
2005-02-05 12:00:00,184340.0,107.042718,-7.693871,100160.4,24.36831,2005.0,02,05,12.0,2-5,36.0,7,False,False
2005-02-05 18:00:00,182164.0,105.207306,-8.890144,100216.6,26.05087,2005.0,02,05,18.0,2-5,36.0,7,False,False
2005-02-06 00:00:00,181070.0,104.04272,-9.463972,99864.38,38.75163,2005.0,02,06,0.0,2-6,37.0,7,False,False
2005-02-06 06:00:00,178905.0,104.25,-11.439591,99894.57,33.52206,2005.0,02,06,6.0,2-6,37.0,7,False,False
2005-02-06 12:00:00,,,,,,,,,,,,7,False,False
2005-02-06 18:00:00,,,,,,,,,,,,7,False,False
2005-02-07 00:00:00,,,,,,,,,,,,7,False,False
2005-02-07 06:00:00,181115.0,107.792723,-9.291973,99388.28,29.62307,2005.0,02,07,6.0,2-7,38.0,7,False,False
2005-02-07 12:00:00,180018.0,106.5,-10.076652,99972.82,29.02244,2005.0,02,07,12.0,2-7,38.0,7,False,False
2005-02-07 18:00:00,178922.0,105.542728,-11.372928,100177.2,29.20509,2005.0,02,07,18.0,2-7,38.0,7,False,False
2005-02-08 00:00:00,177816.0,103.5,-12.206705,100302.8,22.9526,2005.0,02,08,0.0,2-8,39.0,7,False,False
2005-02-08 06:00:00,174569.0,102.542733,-14.126253,100259.1,28.17135,2005.0,02,08,6.0,2-8,39.0,7,False,False
2005-02-08 12:00:00,,,,,,,,,,,,7,False,False
