dt,ncol,lon,lat,pres,wspd,year,month,day,hour,mdstr,doy,stmnum,isgen,islys
2005-02-01 06:00:00,297965.0,185.792728,-19.201424,99972.99,35.44665,2005.0,02,01,6.0,2-1,32.0,0,True,False
2005-02-01 12:00:00,297966.0,186.0,-19.194777,99063.14,37.80925,2005.0,02,01,12.0,2-1,32.0,0,False,False
2005-02-01 18:00:00,296892.0,186.0,-19.401177,99372.29,36.64288,2005.0,02,01,18.0,2-1,32.0,0,False,False
2005-02-02 00:00:00,296899.0,186.207317,-19.394232,98985.7,36.12954,2005.0,02,02,0.0,2-2,33.0,0,False,False
2005-02-02 06:00:00,296892.0,186.0,-19.401177,98388.58,44.00682,2005.0,02,02,6.0,2-2,33.0,0,False,False
2005-02-02 12:00:00,297964.0,185.457314,-19.211687,99256.52,43.79544,2005.0,02,02,12.0,2-2,33.0,0,False,False
2005-02-02 18:00:00,296882.0,185.042726,-19.430189,99262.14,38.47651,2005.0,02,02,18.0,2-2,33.0,0,False,False
2005-02-03 00:00:00,296874.0,184.5,-19.444404,98185.95,45.02207,2005.0,02,03,0.0,2-3,34.0,0,False,False
2005-02-03 06:00:00,297939.0,183.75,-19.254446,98831.37,40.80938,2005.0,02,03,6.0,2-3,34.0,0,False,False
2005-02-03 12:00:00,297940.0,183.207305,-18.929717,99069.92,44.42892,2005.0,02,03,12.0,2-3,34.0,0,False,False
2005-02-03 18:00:00,297933.0,183.0,-18.933166,98175.58,42.80674,2005.0,02,03,18.0,2-3,34.0,0,False,False
2005-02-04 00:00:00,297928.0,182.457303,-19.276277,98726.32,42.72327,2005.0,02,04,0.0,2-4,35.0,0,False,False
2005-02-04 06:00:00,296845.0,181.7073,-19.491996,98896.21,38.646,2005.0,02,04,6.0,2-4,35.0,0,False,False
2005-02-04 12:00:00,296838.0,181.5,-19.493822,99211.21,36.09241,2005.0,02,04,12.0,2-4,35.0,0,False,False
2005-02-04 18:00:00,296834.0,181.292711,-19.702664,98968.98,37.38526,2005.0,02,04,18.0,2-4,35.0,0,False,False
2005-02-05 00:00:00,296839.0,181.707301,-20.034518,99009.57,34.49065,2005.0,02,05,0.0,2-5,36.0,0,False,False
2005-02-05 06:00:00,295763.0,182.042715,-20.44537,99128.6,36.94574,2005.0,02,05,6.0,2-5,36.0,0,False,False
2005-02-05 12:00:00,295783.0,183.207307,-20.220852,99154.03,37.75887,2005.0,02,05,12.0,2-5,36.0,0,False,False
2005-02-05 18:00:00,295788.0,184.5,-20.734072,97630.88,44.09345,2005.0,02,05,18.0,2-5,36.0,0,False,False
2005-02-06 00:00:00,294724.0,185.457319,-21.453959,98381.94,44.08776,2005.0,02,06,0.0,2-6,37.0,0,False,False
2005-02-06 06:00:00,293666.0,187.292741,-21.796387,98250.63,45.10234,2005.0,02,06,6.0,2-6,37.0,0,False,False
2005-02-06 12:00:00,292599.0,188.25,-22.29005,98010.77,44.03484,2005.0,02,06,12.0,2-6,37.0,0,False,False
2005-02-06 18:00:00,293680.0,188.457335,-22.073697,98962.62,36.96363,2005.0,02,06,18.0,2-6,37.0,0,False,False
2005-02-07 00:00:00,293692.0,189.207337,-21.700844,99433.33,31.56223,2005.0,02,07,0.0,2-7,38.0,0,False,False
2005-02-07 06:00:00,293697.0,189.75,-21.464603,99631.25,31.62397,2005.0,02,07,6.0,2-7,38.0,0,False,False
2005-02-07 12:00:00,293704.0,189.95734,-21.452342,99737.83,31.85325,2005.0,02,07,12.0,2-7,38.0,0,False,False
2005-02-07 18:00:00,293702.0,190.292755,-21.636846,99695.8,35.78474,2005.0,02,07,18.0,2-7,38.0,0,False,False
2005-02-08 00:00:00,293701.0,189.957341,-21.657382,99808.48,30.92365,2005.0,02,08,0.0,2-8,39.0,0,False,False
2005-02-08 06:00:00,293692.0,189.207337,-21.700844,100049.6,30.19347,2005.0,02,08,6.0,2-8,39.0,0,False,False
2005-02-08 12:00:00,293673.0,188.25,-22.084301,100287.7,29.59345,2005.0,02,08,12.0,2-8,39.0,0,False,True
2005-02-01 18:00:00,209842.0,71.457273,9.966129,101552.5,14.64686,2005.0,02,01,18.0,2-1,32.0,1,True,False
2005-02-02 00:00:00,,,,,,,,,,,,1,False,False
2005-02-02 06:00:00,,,,,,,,,,,,1,False,False
2005-02-02 12:00:00,205570.0,75.957286,6.751337,101039.8,25.89183,2005.0,02,02,12.0,2-2,33.0,1,False,False
2005-02-02 18:00:00,,,,,,,,,,,,1,False,False
2005-02-03 00:00:00,208835.0,77.792695,9.533634,101110.4,22.77309,2005.0,02,03,0.0,2-3,34.0,1,False,False
2005-02-03 06:00:00,206610.0,72.75,7.685392,101088.3,22.32201,2005.0,02,03,6.0,2-3,34.0,1,False,False
2005-02-03 12:00:00,206592.0,71.25,7.621062,100677.7,26.76892,2005.0,02,03,12.0,2-3,34.0,1,False,False
2005-02-03 18:00:00,207659.0,70.292693,7.968517,101161.3,20.33941,2005.0,02,03,18.0,2-3,34.0,1,False,False
2005-02-04 00:00:00,207647.0,68.792691,8.399502,101083.6,19.98407,2005.0,02,04,0.0,2-4,35.0,1,False,False
2005-02-04 06:00:00,207629.0,67.29269,8.312547,101046.4,22.23922,2005.0,02,04,6.0,2-4,35.0,1,False,False
2005-02-04 12:00:00,208686.0,66.0,8.423276,100937.9,23.96387,2005.0,02,04,12.0,2-4,35.0,1,False,False
2005-02-04 18:00:00,,,,,,,,,,,,1,False,False
2005-02-05 00:00:00,,,,,,,,,,,,1,False,False
2005-02-05 06:00:00,208634.0,61.292684,8.387653,101266.3,22.07083,2005.0,02,05,6.0,2-5,36.0,1,False,False
2005-02-05 12:00:00,208619.0,59.792682,8.446612,101150.1,20.42767,2005.0,02,05,12.0,2-5,36.0,1,False,False
2005-02-05 18:00:00,209673.0,57.75,8.90842,101451.1,20.53388,2005.0,02,05,18.0,2-5,36.0,1,False,False
2005-02-06 00:00:00,210726.0,55.5,9.309631,101418.3,18.89379,2005.0,02,06,0.0,2-6,37.0,1,False,True
2005-02-02 06:00:00,300378.0,207.0,-15.957767,100868.4,22.82006,2005.0,02,02,6.0,2-2,33.0,2,True,False
2005-02-02 12:00:00,298217.0,206.792795,-17.352648,100629.0,22.13693,2005.0,02,02,12.0,2-2,33.0,2,False,False
2005-02-02 18:00:00,297135.0,206.25,-17.619811,100542.0,22.37176,2005.0,02,02,18.0,2-2,33.0,2,False,False
2005-02-03 00:00:00,297130.0,205.707383,-17.887164,100482.0,25.19767,2005.0,02,03,0.0,2-3,34.0,2,False,False
2005-02-03 06:00:00,293895.0,206.25,-19.688019,100166.2,29.08816,2005.0,02,03,6.0,2-3,34.0,2,False,False
2005-02-03 12:00:00,293887.0,205.707407,-20.274436,100181.6,24.95084,2005.0,02,03,12.0,2-3,34.0,2,False,False
2005-02-03 18:00:00,292813.0,205.707409,-20.466333,100057.7,28.70853,2005.0,02,03,18.0,2-3,34.0,2,False,False
2005-02-04 00:00:00,291732.0,206.25,-21.264964,98457.24,44.99789,2005.0,02,04,0.0,2-4,35.0,2,False,False
2005-02-04 06:00:00,290656.0,206.457434,-22.234993,97879.14,52.16185,2005.0,02,04,6.0,2-4,35.0,2,False,False
2005-02-04 12:00:00,289581.0,207.0,-22.522707,97237.7,50.7314,2005.0,02,04,12.0,2-4,35.0,2,False,False
2005-02-04 18:00:00,288504.0,207.0,-23.024925,98106.41,46.66541,2005.0,02,04,18.0,2-4,35.0,2,False,False
2005-02-05 00:00:00,288508.0,207.20745,-23.178732,98112.11,45.02629,2005.0,02,05,0.0,2-5,36.0,2,False,False
2005-02-05 06:00:00,288508.0,207.20745,-23.178732,99183.97,37.77463,2005.0,02,05,6.0,2-5,36.0,2,False,False
2005-02-05 12:00:00,288505.0,207.207454,-23.489403,99289.74,36.83561,2005.0,02,05,12.0,2-5,36.0,2,False,False
2005-02-05 18:00:00,287424.0,207.0,-23.720485,99323.16,36.34967,2005.0,02,05,18.0,2-5,36.0,2,False,False
2005-02-06 00:00:00,287417.0,206.792874,-24.264257,99121.43,39.20974,2005.0,02,06,0.0,2-6,37.0,2,False,False
2005-02-06 06:00:00,285262.0,206.457471,-25.221461,99604.8,33.0162,2005.0,02,06,6.0,2-6,37.0,2,False,False
2005-02-06 12:00:00,283092.0,206.25,-26.864386,99071.67,36.9008,2005.0,02,06,12.0,2-6,37.0,2,False,False
2005-02-06 18:00:00,280952.0,207.542929,-27.812096,98277.67,48.32038,2005.0,02,06,18.0,2-6,37.0,2,False,False
2005-02-07 00:00:00,277731.0,209.25,-29.536131,98158.38,44.25525,2005.0,02,07,0.0,2-7,38.0,2,False,False
2005-02-07 06:00:00,274522.0,211.70762,-31.210746,97518.24,49.12238,2005.0,02,07,6.0,2-7,38.0,2,False,False
2005-02-07 12:00:00,270236.0,215.043122,-33.349108,98116.99,51.44082,2005.0,02,07,12.0,2-7,38.0,2,False,False
2005-02-07 18:00:00,263801.0,218.793258,-36.290032,97274.91,52.39293,2005.0,02,07,18.0,2-7,38.0,2,False,False
2005-02-08 00:00:00,524205.0,223.823503,-39.238238,96778.7,61.67727,2005.0,02,08,0.0,2-8,39.0,2,False,False
2005-02-08 06:00:00,531745.0,228.853401,-41.948301,97913.16,47.32691,2005.0,02,08,6.0,2-8,39.0,2,False,False
2005-02-08 12:00:00,540372.0,235.034423,-44.787535,98470.16,40.40106,2005.0,02,08,12.0,2-8,39.0,2,False,True
2005-02-02 12:00:00,463450.0,282.542712,5.857814,101173.5,20.81781,2005.0,02,02,12.0,2-2,33.0,3,True,False
2005-02-02 18:00:00,463421.0,280.5,5.696357,101154.0,22.58854,2005.0,02,02,18.0,2-2,33.0,3,False,False
2005-02-03 00:00:00,464476.0,278.79271,6.134908,101279.5,24.15474,2005.0,02,03,0.0,2-3,34.0,3,False,False
2005-02-03 06:00:00,464451.0,276.207296,6.504681,101266.9,20.95321,2005.0,02,03,6.0,2-3,34.0,3,False,False
2005-02-03 12:00:00,464426.0,274.5,6.522713,100285.6,32.25584,2005.0,02,03,12.0,2-3,34.0,3,False,False
2005-02-03 18:00:00,465480.0,272.457294,6.950959,100716.5,32.11587,2005.0,02,03,18.0,2-3,34.0,3,False,False
2005-02-04 00:00:00,465461.0,270.75,7.499365,100691.8,28.41627,2005.0,02,04,0.0,2-4,35.0,3,False,False
2005-02-04 06:00:00,465443.0,269.25,7.499365,100929.1,25.29577,2005.0,02,04,6.0,2-4,35.0,3,False,False
2005-02-04 12:00:00,465421.0,267.542706,7.286074,101029.3,26.26729,2005.0,02,04,12.0,2-4,35.0,3,False,False
2005-02-04 18:00:00,465403.0,266.042705,7.275507,101134.5,23.73721,2005.0,02,04,18.0,2-4,35.0,3,False,False
2005-02-05 00:00:00,465387.0,264.20729,7.462134,100886.5,23.59347,2005.0,02,05,0.0,2-5,36.0,3,False,False
2005-02-05 06:00:00,465362.0,262.5,7.436558,100982.4,23.71043,2005.0,02,05,6.0,2-5,36.0,3,False,False
2005-02-05 12:00:00,466417.0,260.792701,7.940421,101120.6,26.66764,2005.0,02,05,12.0,2-5,36.0,3,False,False
2005-02-05 18:00:00,467465.0,258.75,8.297083,100949.5,26.62512,2005.0,02,05,18.0,2-5,36.0,3,False,False
2005-02-06 00:00:00,467448.0,256.707283,8.560686,101033.6,24.32811,2005.0,02,06,0.0,2-6,37.0,3,False,False
2005-02-06 06:00:00,467426.0,255.0,8.698103,101179.3,21.82058,2005.0,02,06,6.0,2-6,37.0,3,False,False
2005-02-06 12:00:00,467407.0,253.292694,8.62591,101274.1,22.00183,2005.0,02,06,12.0,2-6,37.0,3,False,True
2005-02-03 06:00:00,182977.0,82.707288,-8.18417,101204.7,18.86864,2005.0,02,03,6.0,2-3,34.0,4,True,False
2005-02-03 12:00:00,182972.0,83.042701,-8.728969,101213.9,13.79956,2005.0,02,03,12.0,2-3,34.0,4,False,False
2005-02-03 18:00:00,,,,,,,,,,,,4,False,False
2005-02-04 00:00:00,,,,,,,,,,,,4,False,False
2005-02-04 06:00:00,180823.0,83.457286,-9.893733,100969.8,24.58618,2005.0,02,04,6.0,2-4,35.0,4,False,False
2005-02-04 12:00:00,,,,,,,,,,,,4,False,False
2005-02-04 18:00:00,,,,,,,,,,,,4,False,False
2005-02-05 00:00:00,,,,,,,,,,,,4,False,False
2005-02-05 06:00:00,175444.0,84.957284,-13.449649,101293.2,22.40294,2005.0,02,05,6.0,2-5,36.0,4,False,False
2005-02-05 12:00:00,173302.0,86.457285,-14.972624,101253.4,17.60605,2005.0,02,05,12.0,2-5,36.0,4,False,False
2005-02-05 18:00:00,167944.0,90.207294,-18.957178,101369.9,15.60563,2005.0,02,05,18.0,2-5,36.0,4,False,False
2005-02-06 00:00:00,172245.0,89.25,-16.291385,101343.7,19.95982,2005.0,02,06,0.0,2-6,37.0,4,False,False
2005-02-06 06:00:00,170118.0,91.5,-17.244439,101241.5,19.98269,2005.0,02,06,6.0,2-6,37.0,4,False,False
2005-02-06 12:00:00,,,,,,,,,,,,4,False,False
2005-02-06 18:00:00,,,,,,,,,,,,4,False,False
2005-02-07 00:00:00,167998.0,94.707311,-18.897897,100989.1,17.22355,2005.0,02,07,0.0,2-7,38.0,4,False,False
2005-02-07 06:00:00,167979.0,93.75,-19.254446,101031.9,17.2242,2005.0,02,07,6.0,2-7,38.0,4,False,False
2005-02-07 12:00:00,167984.0,93.542719,-18.716666,101044.1,19.24694,2005.0,02,07,12.0,2-7,38.0,4,False,False
2005-02-07 18:00:00,168022.0,96.957319,-19.161049,101042.1,15.91305,2005.0,02,07,18.0,2-7,38.0,4,False,False
2005-02-08 00:00:00,166937.0,96.542732,-19.588749,101018.6,15.95965,2005.0,02,08,0.0,2-8,39.0,4,False,False
2005-02-08 06:00:00,,,,,,,,,,,,4,False,False
2005-02-08 12:00:00,,,,,,,,,,,,4,False,False
2005-02-08 18:00:00,164811.0,99.75,-21.259523,101107.4,23.54476,2005.0,02,08,18.0,2-8,39.0,4,False,False
2005-02-09 00:00:00,163724.0,98.792748,-21.723411,101279.5,21.18291,2005.0,02,09,0.0,2-9,40.0,4,False,True
2005-02-05 12:00:00,431903.0,256.5,-15.335583,101190.4,14.79809,2005.0,02,05,12.0,2-5,36.0,5,True,False
2005-02-05 18:00:00,430835.0,257.25,-16.114511,101332.5,14.07588,2005.0,02,05,18.0,2-5,36.0,5,False,False
2005-02-06 00:00:00,430840.0,257.792673,-16.349936,101197.9,12.6505,2005.0,02,06,0.0,2-6,37.0,5,False,False
2005-02-06 06:00:00,429767.0,258.0,-16.894737,101278.4,15.3998,2005.0,02,06,6.0,2-6,37.0,5,False,False
2005-02-06 12:00:00,429764.0,258.0,-17.098307,101289.5,14.02342,2005.0,02,06,12.0,2-6,37.0,5,False,False
2005-02-06 18:00:00,428686.0,257.792667,-17.821947,101223.6,16.94369,2005.0,02,06,18.0,2-6,37.0,5,False,False
2005-02-07 00:00:00,428678.0,257.25,-17.786987,101139.2,18.59492,2005.0,02,07,0.0,2-7,38.0,5,False,False
2005-02-07 06:00:00,429755.0,257.25,-17.052122,101087.5,15.64958,2005.0,02,07,6.0,2-7,38.0,5,False,False
2005-02-07 12:00:00,431932.0,259.292678,-16.023734,100964.4,19.67682,2005.0,02,07,12.0,2-7,38.0,5,False,False
2005-02-07 18:00:00,430854.0,258.957262,-16.744989,100788.2,18.98037,2005.0,02,07,18.0,2-7,38.0,5,False,False
2005-02-08 00:00:00,429785.0,259.5,-16.97789,100590.8,23.56304,2005.0,02,08,0.0,2-8,39.0,5,False,False
2005-02-08 06:00:00,429790.0,260.042676,-17.209989,100574.7,23.72943,2005.0,02,08,6.0,2-8,39.0,5,False,False
2005-02-08 12:00:00,428725.0,260.792677,-17.78278,100300.5,26.89487,2005.0,02,08,12.0,2-8,39.0,5,False,False
2005-02-08 18:00:00,427643.0,261.0,-19.072453,100275.6,30.8818,2005.0,02,08,18.0,2-8,39.0,5,False,False
2005-02-09 00:00:00,426566.0,261.0,-19.815279,99813.09,29.32484,2005.0,02,09,0.0,2-9,40.0,5,False,False
2005-02-09 06:00:00,425491.0,260.792668,-20.215191,99984.89,26.98618,2005.0,02,09,6.0,2-9,40.0,5,False,False
2005-02-09 12:00:00,424425.0,261.207255,-20.77438,100066.2,28.66267,2005.0,02,09,12.0,2-9,40.0,5,False,False
2005-02-09 18:00:00,423345.0,261.207252,-21.723411,99833.52,34.17001,2005.0,02,09,18.0,2-9,40.0,5,False,False
2005-02-10 00:00:00,422261.0,261.0,-22.455653,99042.14,38.19053,2005.0,02,10,0.0,2-10,41.0,5,False,False
2005-02-10 06:00:00,422259.0,260.457246,-22.424396,99267.83,32.54809,2005.0,02,10,6.0,2-10,41.0,5,False,False
2005-02-10 12:00:00,422257.0,260.792658,-22.776306,99174.34,35.04835,2005.0,02,10,12.0,2-10,41.0,5,False,False
2005-02-10 18:00:00,421181.0,261.0,-23.531809,98480.85,43.6966,2005.0,02,10,18.0,2-10,41.0,5,False,False
2005-02-11 00:00:00,420118.0,261.542659,-23.768074,97448.17,45.8088,2005.0,02,11,0.0,2-11,42.0,5,False,False
2005-02-11 06:00:00,419042.0,261.75,-24.524157,98347.3,39.886,2005.0,02,11,6.0,2-11,42.0,5,False,False
2005-02-11 12:00:00,419039.0,261.75,-24.730069,98200.39,38.9242,2005.0,02,11,12.0,2-11,42.0,5,False,False
2005-02-11 18:00:00,419046.0,261.957245,-24.741343,98463.2,44.16581,2005.0,02,11,18.0,2-11,42.0,5,False,False
2005-02-12 00:00:00,417981.0,262.707248,-25.319629,97422.23,45.9374,2005.0,02,12,0.0,2-12,43.0,5,False,False
2005-02-12 06:00:00,416913.0,263.457251,-26.101787,97301.32,43.57068,2005.0,02,12,6.0,2-12,43.0,5,False,False
2005-02-12 12:00:00,416917.0,264.542668,-26.68812,97676.0,45.54642,2005.0,02,12,12.0,2-12,43.0,5,False,False
2005-02-12 18:00:00,414778.0,265.292671,-27.670305,97230.51,47.47492,2005.0,02,12,18.0,2-12,43.0,5,False,False
2005-02-13 00:00:00,414789.0,266.457267,-28.246993,97593.69,49.39078,2005.0,02,13,0.0,2-13,44.0,5,False,False
2005-02-13 06:00:00,413726.0,267.75,-28.688681,97536.31,44.79562,2005.0,02,13,6.0,2-13,44.0,5,False,False
2005-02-13 12:00:00,412668.0,268.707284,-29.243783,98172.62,38.46372,2005.0,02,13,12.0,2-13,44.0,5,False,False
2005-02-13 18:00:00,412671.0,269.45729,-29.791599,98301.33,38.97019,2005.0,02,13,18.0,2-13,44.0,5,False,False
2005-02-14 00:00:00,411605.0,270.75,-30.540559,98213.27,39.27956,2005.0,02,14,0.0,2-14,45.0,5,False,False
2005-02-14 06:00:00,410548.0,272.042724,-30.94123,98716.92,34.44769,2005.0,02,14,6.0,2-14,45.0,5,False,False
2005-02-14 12:00:00,410558.0,273.0,-30.922645,99068.36,33.95987,2005.0,02,14,12.0,2-14,45.0,5,False,False
2005-02-14 18:00:00,410572.0,274.292745,-31.221315,99492.3,28.6455,2005.0,02,14,18.0,2-14,45.0,5,False,False
2005-02-15 00:00:00,410589.0,275.457345,-31.177304,99877.06,23.43037,2005.0,02,15,0.0,2-15,46.0,5,False,False
2005-02-15 06:00:00,410601.0,276.207351,-30.808891,100266.2,21.70295,2005.0,02,15,6.0,2-15,46.0,5,False,True
2005-02-07 06:00:00,76040.0,34.292722,6.035406,101525.5,20.07544,2005.0,02,07,6.0,2-7,38.0,6,True,False
2005-02-07 12:00:00,,,,,,,,,,,,6,False,False
2005-02-07 18:00:00,,,,,,,,,,,,6,False,False
2005-02-08 00:00:00,,,,,,,,,,,,6,False,False
2005-02-08 06:00:00,83664.0,38.25,9.642391,101517.0,16.4779,2005.0,02,08,6.0,2-8,39.0,6,False,False
2005-02-08 12:00:00,84729.0,36.75,10.445614,101278.0,20.54445,2005.0,02,08,12.0,2-8,39.0,6,False,False
2005-02-08 18:00:00,84713.0,35.042757,10.947539,101347.2,21.88819,2005.0,02,08,18.0,2-8,39.0,6,False,False
2005-02-09 00:00:00,84684.0,33.0,10.921898,100986.7,23.37012,2005.0,02,09,0.0,2-9,40.0,6,False,False
2005-02-09 06:00:00,84666.0,31.5,11.099331,101127.3,27.99894,2005.0,02,09,6.0,2-9,40.0,6,False,False
2005-02-09 12:00:00,83578.0,30.207335,11.064611,100867.0,23.95952,2005.0,02,09,12.0,2-9,40.0,6,False,False
2005-02-09 18:00:00,83559.0,29.25,10.98517,100988.8,24.88088,2005.0,02,09,18.0,2-9,40.0,6,False,False
2005-02-10 00:00:00,83546.0,28.292744,10.78549,101278.9,23.10539,2005.0,02,10,0.0,2-10,41.0,6,False,False
2005-02-10 06:00:00,82447.0,26.457326,10.587175,101270.4,26.45417,2005.0,02,10,6.0,2-10,41.0,6,False,True
2005-02-07 12:00:00,47886.0,34.5,-9.935887,101311.5,17.24964,2005.0,02,07,12.0,2-7,38.0,7,True,False
2005-02-07 18:00:00,,,,,,,,,,,,7,False,False
2005-02-08 00:00:00,,,,,,,,,,,,7,False,False
2005-02-08 06:00:00,47892.0,35.25,-10.01934,101180.5,20.97728,2005.0,02,08,6.0,2-8,39.0,7,False,False
2005-02-08 12:00:00,,,,,,,,,,,,7,False,False
2005-02-08 18:00:00,44639.0,35.042768,-12.19997,100992.3,19.71294,2005.0,02,08,18.0,2-8,39.0,7,False,False
2005-02-09 00:00:00,44629.0,33.957354,-12.354971,100977.8,17.93551,2005.0,02,09,0.0,2-9,40.0,7,False,False
2005-02-09 06:00:00,38133.0,34.5,-16.092342,100133.5,29.38007,2005.0,02,09,6.0,2-9,40.0,7,False,False
2005-02-09 12:00:00,39201.0,33.0,-15.422161,99665.95,26.57765,2005.0,02,09,12.0,2-9,40.0,7,False,False
2005-02-09 18:00:00,39183.0,31.5,-15.666514,99157.52,35.57914,2005.0,02,09,18.0,2-9,40.0,7,False,False
2005-02-10 00:00:00,40244.0,29.792788,-15.563032,97718.77,50.44529,2005.0,02,10,0.0,2-10,41.0,7,False,False
2005-02-10 06:00:00,39158.0,29.042788,-15.857911,94339.75,71.92919,2005.0,02,10,6.0,2-10,41.0,7,False,False
2005-02-10 12:00:00,39143.0,28.292791,-16.454814,92442.73,85.83442,2005.0,02,10,12.0,2-10,41.0,7,False,False
2005-02-10 18:00:00,36973.0,27.207384,-17.481195,90846.8,83.60598,2005.0,02,10,18.0,2-10,41.0,7,False,False
2005-02-11 00:00:00,35874.0,26.25,-18.308028,89884.07,84.54897,2005.0,02,11,0.0,2-11,42.0,7,False,False
2005-02-11 06:00:00,34779.0,25.5,-19.301491,88894.51,92.13585,2005.0,02,11,6.0,2-11,42.0,7,False,False
2005-02-11 12:00:00,33686.0,24.542813,-20.139839,89392.33,97.63869,2005.0,02,11,12.0,2-11,42.0,7,False,False
2005-02-11 18:00:00,32595.0,24.0,-20.921016,88143.3,97.63591,2005.0,02,11,18.0,2-11,42.0,7,False,False
2005-02-12 00:00:00,31514.0,23.792822,-21.460753,88712.44,97.83556,2005.0,02,12,0.0,2-12,43.0,7,False,False
2005-02-12 06:00:00,31500.0,23.25,-22.052757,89685.85,89.2864,2005.0,02,12,6.0,2-12,43.0,7,False,False
2005-02-12 12:00:00,30420.0,23.25,-22.443758,88678.72,94.69257,2005.0,02,12,12.0,2-12,43.0,7,False,False
2005-02-12 18:00:00,29337.0,23.25,-23.151952,88591.22,90.20023,2005.0,02,12,18.0,2-12,43.0,7,False,False
2005-02-13 00:00:00,28261.0,23.457433,-23.828169,89370.86,92.49164,2005.0,02,13,0.0,2-13,44.0,7,False,False
2005-02-13 06:00:00,27179.0,23.792855,-24.482552,90390.25,84.0173,2005.0,02,13,6.0,2-13,44.0,7,False,False
2005-02-13 12:00:00,26094.0,24.0,-25.474543,91235.72,80.16937,2005.0,02,13,12.0,2-13,44.0,7,False,False
2005-02-13 18:00:00,23939.0,24.542884,-26.481235,91647.35,78.33023,2005.0,02,13,18.0,2-13,44.0,7,False,False
2005-02-14 00:00:00,22862.0,25.292902,-27.368516,92139.23,74.15651,2005.0,02,14,0.0,2-14,45.0,7,False,False
2005-02-14 06:00:00,20705.0,26.042926,-28.639954,92434.03,75.38956,2005.0,02,14,6.0,2-14,45.0,7,False,False
2005-02-14 12:00:00,18556.0,27.207544,-29.812497,92703.05,71.99524,2005.0,02,14,12.0,2-14,45.0,7,False,False
2005-02-14 18:00:00,16408.0,28.707578,-30.885616,92844.38,71.99719,2005.0,02,14,18.0,2-14,45.0,7,False,False
2005-02-15 00:00:00,13180.0,30.207621,-32.3207,93170.47,69.47971,2005.0,02,15,0.0,2-15,46.0,7,False,False
2005-02-15 06:00:00,9950.0,32.043089,-33.949507,93167.25,70.69161,2005.0,02,15,6.0,2-15,46.0,7,False,False
2005-02-15 12:00:00,6725.0,34.293162,-35.726167,92723.88,69.87933,2005.0,02,15,12.0,2-15,46.0,7,False,False
2005-02-15 18:00:00,2419.0,36.207839,-37.967367,92793.74,69.5127,2005.0,02,15,18.0,2-15,46.0,7,False,False
2005-02-16 00:00:00,645730.0,37.387599,-40.885584,91997.2,69.59476,2005.0,02,16,0.0,2-16,47.0,7,False,False
2005-02-16 06:00:00,642473.0,37.450089,-43.117174,92350.41,61.87111,2005.0,02,16,6.0,2-16,47.0,7,False,False
2005-02-16 12:00:00,640296.0,37.062617,-45.134931,92786.85,53.12159,2005.0,02,16,12.0,2-16,47.0,7,False,False
2005-02-16 18:00:00,639205.0,36.192635,-45.884573,93451.19,48.20644,2005.0,02,16,18.0,2-16,47.0,7,False,False
2005-02-17 00:00:00,638130.0,36.355222,-46.385245,94261.45,44.02863,2005.0,02,17,0.0,2-17,48.0,7,False,False
2005-02-17 06:00:00,638117.0,36.661336,-46.834299,95184.37,39.16478,2005.0,02,17,6.0,2-17,48.0,7,False,False
2005-02-17 12:00:00,637046.0,36.868687,-46.972756,95877.27,34.65343,2005.0,02,17,12.0,2-17,48.0,7,False,False
2005-02-17 18:00:00,637051.0,37.687401,-46.877529,96572.08,33.00827,2005.0,02,17,18.0,2-17,48.0,7,False,False
2005-02-18 00:00:00,635987.0,39.312716,-46.800385,97368.38,30.34309,2005.0,02,18,0.0,2-18,49.0,7,False,False
2005-02-18 06:00:00,634926.0,41.158703,-46.811331,97944.57,28.25807,2005.0,02,18,6.0,2-18,49.0,7,False,False
2005-02-18 12:00:00,634934.0,42.798761,-46.29407,98379.73,27.26663,2005.0,02,18,12.0,2-18,49.0,7,False,False
2005-02-18 18:00:00,634949.0,44.777914,-45.703159,98775.53,29.05263,2005.0,02,18,18.0,2-18,49.0,7,False,False
2005-02-19 00:00:00,633904.0,47.15873,-44.693616,99049.81,27.95416,2005.0,02,19,0.0,2-19,50.0,7,False,True
2005-02-08 00:00:00,342678.0,222.0,8.565512,101216.7,29.37453,2005.0,02,08,0.0,2-8,39.0,8,True,False
2005-02-08 06:00:00,,,,,,,,,,,,8,False,False
2005-02-08 12:00:00,338382.0,223.5,6.553864,101197.0,17.90493,2005.0,02,08,12.0,2-8,39.0,8,False,False
2005-02-08 18:00:00,339439.0,221.45732,7.180915,101350.0,20.12633,2005.0,02,08,18.0,2-8,39.0,8,False,False
2005-02-09 00:00:00,339417.0,219.75,7.525832,100949.2,24.31195,2005.0,02,09,0.0,2-9,40.0,8,False,False
2005-02-09 06:00:00,341552.0,218.04274,8.469968,100900.6,29.63205,2005.0,02,09,6.0,2-9,40.0,8,False,False
2005-02-09 12:00:00,341539.0,216.207329,9.118172,100876.0,27.58895,2005.0,02,09,12.0,2-9,40.0,8,False,False
2005-02-09 18:00:00,342598.0,214.707332,9.738919,100920.9,28.58977,2005.0,02,09,18.0,2-9,40.0,8,False,False
2005-02-10 00:00:00,342576.0,213.0,10.107652,100499.5,31.20345,2005.0,02,10,0.0,2-10,41.0,8,False,False
