3,6-hourly fixes,seed,3553.0,28255.0,10.004794520547945
3,6-hourly hurricane fixes,unseed2,205.0,15.0,8.002739726027396
3,6-hourly hurricane fixes,unseed,278.0,69.0,10.001369863013698
3,6-hourly hurricane fixes,ctrl,395.0,2306.0,10.004794520547945
3,6-hourly hurricane fixes,mseed,435.0,9009.0,15.006849315068493
3,6-hourly hurricane fixes,seed,1828.0,20219.0,10.004794520547945
3,6-hourly major hurricane fixes,unseed2,7.0,0.0,8.002739726027396
3,6-hourly major hurricane fixes,unseed,13.0,4.0,10.001369863013698
3,6-hourly major hurricane fixes,ctrl,48.0,708.0,10.004794520547945
3,6-hourly major hurricane fixes,mseed,31.0,4134.0,15.006849315068493
3,6-hourly major hurricane fixes,seed,808.0,9769.0,10.004794520547945
3,ACE [$10^4$ kt$^2$] ,unseed2,628.5279950178237,57.91458115681168,8.002739726027396
3,ACE [$10^4$ kt$^2$] ,unseed,773.0046890955159,374.56495477454126,10.001369863013698
3,ACE [$10^4$ kt$^2$] ,ctrl,970.4842285108152,3013.1051666650515,10.004794520547945
3,ACE [$10^4$ kt$^2$] ,mseed,1230.8158877672022,11641.250698436535,15.006849315068493
3,ACE [$10^4$ kt$^2$] ,seed,2449.5247391492708,24592.402043747326,10.004794520547945
3,genesis points (storm count),unseed2,199.0,20.0,8.002739726027396
3,genesis points (storm count),unseed,217.0,167.0,10.001369863013698
3,genesis points (storm count),ctrl,258.0,330.0,10.004794520547945
3,genesis points (storm count),mseed,355.0,671.0,15.006849315068493
3,genesis points (storm count),seed,184.0,777.0,10.004794520547945
3,seeded genesis points,unseed2,0.0,0.0,8.002739726027396
3,seeded genesis points,unseed,0.0,0.0,10.001369863013698
3,seeded genesis points,ctrl,0.0,0.0,10.004794520547945
3,seeded genesis points,mseed,3.0,257.0,15.006849315068493
3,seeded genesis points,seed,108.0,687.0,10.004794520547945
3,genesis points of hurricanes,unseed2,54.0,5.0,8.002739726027396
3,genesis points of hurricanes,unseed,66.0,33.0,10.001369863013698
3,genesis points of hurricanes,ctrl,76.0,166.0,10.004794520547945
3,genesis points of hurricanes,mseed,107.0,481.0,15.006849315068493
3,genesis points of hurricanes,seed,152.0,741.0,10.004794520547945
3,lysis points,unseed2,198.0,20.0,8.002739726027396
3,lysis points,unseed,223.0,168.0,10.001369863013698
3,lysis points,ctrl,257.0,340.0,10.004794520547945
3,lysis points,mseed,350.0,697.0,15.006849315068493
3,lysis points,seed,120.0,872.0,10.004794520547945
3,unseeded lysis points,unseed2,0.0,10.0,8.002739726027396
3,unseeded lysis points,unseed,0.0,52.0,10.001369863013698
3,unseeded lysis points,ctrl,0.0,0.0,10.004794520547945
3,unseeded lysis points,mseed,0.0,0.0,15.006849315068493
3,unseeded lysis points,seed,0.0,0.0,10.004794520547945
3,TCs missed by unseed,unseed2,44.0,5.0,8.002739726027396
3,TCs missed by unseed,unseed,0.0,71.0,10.001369863013698
3,TCs missed by unseed,ctrl,0.0,0.0,10.004794520547945
3,TCs missed by unseed,mseed,0.0,0.0,15.006849315068493
3,TCs missed by unseed,seed,0.0,0.0,10.004794520547945
3,stms with 0 unseeds,unseed2,198.0,6.0,8.002739726027396
3,stms with 0 unseeds,unseed,223.0,71.0,10.001369863013698
3,stms with 0 unseeds,ctrl,0.0,0.0,10.004794520547945
3,stms with 0 unseeds,mseed,0.0,0.0,15.006849315068493
3,stms with 0 unseeds,seed,0.0,0.0,10.004794520547945
3,stms with 1 unseeds,unseed2,0.0,4.0,8.002739726027396
3,stms with 1 unseeds,unseed,0.0,77.0,10.001369863013698
3,stms with 1 unseeds,ctrl,0.0,0.0,10.004794520547945
3,stms with 1 unseeds,mseed,0.0,0.0,15.006849315068493
3,stms with 1 unseeds,seed,0.0,0.0,10.004794520547945
3,stms with 2 unseeds,unseed2,0.0,4.0,8.002739726027396
3,stms with 2 unseeds,unseed,0.0,16.0,10.001369863013698
3,stms with 2 unseeds,ctrl,0.0,0.0,10.004794520547945
3,stms with 2 unseeds,mseed,0.0,0.0,15.006849315068493
3,stms with 2 unseeds,seed,0.0,0.0,10.004794520547945
3,stms with 3 unseeds,unseed2,0.0,5.0,8.002739726027396
3,stms with 3 unseeds,unseed,0.0,4.0,10.001369863013698
3,stms with 3 unseeds,ctrl,0.0,0.0,10.004794520547945
3,stms with 3 unseeds,mseed,0.0,0.0,15.006849315068493
3,stms with 3 unseeds,seed,0.0,0.0,10.004794520547945
6,unique storms,unseed2,252.0,1543.0,8.002739726027396
6,unique storms,unseed,937.0,1631.0,10.001369863013698
6,unique storms,ctrl,2830.0,1738.0,10.004794520547945
6,unique storms,mseed,7347.0,2709.0,15.006849315068493
6,unique storms,seed,16118.0,618.0,10.004794520547945
6,6-hourly fixes,unseed2,681.0,5936.0,8.002739726027396
6,6-hourly fixes,unseed,2629.0,5999.0,10.001369863013698
6,6-hourly fixes,ctrl,8726.0,6215.0,10.004794520547945
6,6-hourly fixes,mseed,21003.0,9894.0,15.006849315068493
6,6-hourly fixes,seed,34693.0,1966.0,10.004794520547945
6,6-hourly hurricane fixes,unseed2,108.0,713.0,8.002739726027396
6,6-hourly hurricane fixes,unseed,151.0,654.0,10.001369863013698
6,6-hourly hurricane fixes,ctrl,2493.0,754.0,10.004794520547945
6,6-hourly hurricane fixes,mseed,9578.0,1232.0,15.006849315068493
6,6-hourly hurricane fixes,seed,24170.0,384.0,10.004794520547945
6,6-hourly major hurricane fixes,unseed2,9.0,87.0,8.002739726027396
6,6-hourly major hurricane fixes,unseed,2.0,95.0,10.001369863013698
6,6-hourly major hurricane fixes,ctrl,661.0,106.0,10.004794520547945
6,6-hourly major hurricane fixes,mseed,4202.0,180.0,15.006849315068493
6,6-hourly major hurricane fixes,seed,12011.0,74.0,10.004794520547945
6,ACE [$10^4$ kt$^2$] ,unseed2,185.6685751761247,1521.9033065106564,8.002739726027396
6,ACE [$10^4$ kt$^2$] ,unseed,491.9737964308621,1501.9393064345727,10.001369863013698
6,ACE [$10^4$ kt$^2$] ,ctrl,3250.4177499345587,1629.0520766348122,10.004794520547945
6,ACE [$10^4$ kt$^2$] ,mseed,12365.267036403486,2610.8320729637558,15.006849315068493
6,ACE [$10^4$ kt$^2$] ,seed,30159.922611986,627.3903377262766,10.004794520547945
6,genesis points (storm count),unseed2,41.0,360.0,8.002739726027396
6,genesis points (storm count),unseed,175.0,369.0,10.001369863013698
6,genesis points (storm count),ctrl,354.0,378.0,10.004794520547945
6,genesis points (storm count),mseed,731.0,585.0,15.006849315068493
6,genesis points (storm count),seed,911.0,112.0,10.004794520547945
6,seeded genesis points,unseed2,0.0,0.0,8.002739726027396
6,seeded genesis points,unseed,0.0,0.0,10.001369863013698
6,seeded genesis points,ctrl,0.0,0.0,10.004794520547945
6,seeded genesis points,mseed,257.0,1.0,15.006849315068493
6,seeded genesis points,seed,825.0,0.0,10.004794520547945
6,genesis points of hurricanes,unseed2,21.0,133.0,8.002739726027396
6,genesis points of hurricanes,unseed,49.0,124.0,10.001369863013698
6,genesis points of hurricanes,ctrl,196.0,123.0,10.004794520547945
6,genesis points of hurricanes,mseed,509.0,214.0,15.006849315068493
6,genesis points of hurricanes,seed,865.0,50.0,10.004794520547945
6,lysis points,unseed2,50.0,351.0,8.002739726027396
6,lysis points,unseed,169.0,362.0,10.001369863013698
6,lysis points,ctrl,328.0,387.0,10.004794520547945
6,lysis points,mseed,664.0,603.0,15.006849315068493
6,lysis points,seed,869.0,119.0,10.004794520547945
6,unseeded lysis points,unseed2,13.0,1.0,8.002739726027396
6,unseeded lysis points,unseed,50.0,3.0,10.001369863013698
6,unseeded lysis points,ctrl,0.0,0.0,10.004794520547945
6,unseeded lysis points,mseed,0.0,0.0,15.006849315068493
6,unseeded lysis points,seed,0.0,0.0,10.004794520547945
6,TCs missed by unseed,unseed2,5.0,310.0,8.002739726027396
6,TCs missed by unseed,unseed,85.0,10.0,10.001369863013698
